geo_code,geo_name,total_housing_stock,occupied_residents_per1000,occupied_visitors_per1000,vacant_temp_absent_per1000,vacant_house_apt_per1000,vacant_holiday_home_per1000,vacancy_rate_pct
2ae19629-1a9a-13a3-e055-000000000001,"Ettagh, Offaly",183.0,923.4972677595629,5.46448087431694,5.46448087431694,54.6448087431694,10.92896174863388,5.5
2ae19629-1a9b-13a3-e055-000000000001,"Ferbane, Offaly",552.0,873.1884057971015,0.0,19.927536231884055,103.26086956521739,3.6231884057971016,10.3
2ae19629-1aa4-13a3-e055-000000000001,"Gallen, Offaly",226.0,889.3805309734514,0.0,22.123893805309734,84.070796460177,4.424778761061947,8.4
2ae19629-1aa5-13a3-e055-000000000001,"Geashill, Offaly",602.0,925.249169435216,1.6611295681063123,9.966777408637872,51.495016611295675,11.627906976744185,5.1
2ae19629-1aa6-13a3-e055-000000000001,"Gorteen, Offaly, 187043",114.0,868.421052631579,8.771929824561402,0.0,96.49122807017544,26.31578947368421,9.6
2ae19629-1aae-13a3-e055-000000000001,"Gorteen, Offaly, 187044",130.0,915.3846153846154,0.0,15.384615384615385,61.53846153846154,7.6923076923076925,6.2
2ae19629-1aaf-13a3-e055-000000000001,"Hammerlane, Offaly",215.0,948.8372093023256,0.0,0.0,51.16279069767442,0.0,5.1
2ae19629-1ab0-13a3-e055-000000000001,"Hinds, Offaly",139.0,928.0575539568346,0.0,7.194244604316547,50.35971223021583,14.388489208633095,5.0
2ae19629-1ab1-13a3-e055-000000000001,"Huntston, Offaly",155.0,877.4193548387098,0.0,0.0,116.12903225806453,6.451612903225806,11.6
2ae19629-1ab9-13a3-e055-000000000001,"Kilclonfert, Offaly",150.0,893.3333333333333,0.0,20.0,80.0,6.666666666666667,8.0
2ae19629-1aba-13a3-e055-000000000001,"Kilcolman, Offaly",164.0,853.6585365853658,6.097560975609756,6.097560975609756,109.7560975609756,24.390243902439025,11.0
2ae19629-1abb-13a3-e055-000000000001,"Kilcormac, Offaly",623.0,873.1942215088283,3.2102728731942216,36.91813804173355,83.46709470304977,3.2102728731942216,8.3
2ae19629-1ac6-13a3-e055-000000000001,"Kilcumreragh, Offaly",208.0,889.4230769230769,0.0,24.03846153846154,81.73076923076923,4.807692307692308,8.2
2ae19629-1ac7-13a3-e055-000000000001,"Killeigh, Offaly",470.0,931.9148936170213,0.0,10.638297872340425,53.191489361702125,4.25531914893617,5.3
2ae19629-1ac8-13a3-e055-000000000001,"Killooly, Offaly",109.0,834.8623853211009,0.0,18.34862385321101,137.61467889908258,9.174311926605505,13.8
2ae19629-1ad1-13a3-e055-000000000001,"Killoughy, Offaly",285.0,915.7894736842105,0.0,0.0,77.19298245614036,7.017543859649123,7.7
2ae19629-1ad2-13a3-e055-000000000001,"Killyon, Offaly",107.0,887.8504672897196,0.0,28.037383177570092,84.11214953271028,0.0,8.4
2ae19629-1ad3-13a3-e055-000000000001,"Kinnitty, Offaly",243.0,851.8518518518518,8.23045267489712,12.345679012345679,82.3045267489712,45.26748971193416,8.2
2ae19629-1ad4-13a3-e055-000000000001,"Knockbarron, Offaly",80.0,875.0,0.0,0.0,100.0,25.0,10.0
2ae19629-1ade-13a3-e055-000000000001,"Knockdrin, Offaly",63.0,936.5079365079365,0.0,31.746031746031743,31.746031746031743,0.0,3.2
2ae19629-1adf-13a3-e055-000000000001,"Lea, Offaly",140.0,892.8571428571429,0.0,7.142857142857142,92.85714285714286,7.142857142857142,9.3
2ae19629-1ae0-13a3-e055-000000000001,"Letter, Offaly",61.0,901.6393442622951,16.393442622950822,16.393442622950822,49.18032786885246,16.393442622950822,4.9
