geo_name,dguid,married_or_commonlaw_per1000,not_married_not_commonlaw_per1000,one_person_households_per1000,owner_households_per1000,renter_households_per1000,immigrants_per1000,non_immigrants_per1000,no_certificate_15plus_per1000,postsecondary_cert_15plus_per1000,bachelor_or_higher_15plus_per1000,median_age,median_total_income_recipients_2020,median_aftertax_income_recipients_2020,median_hh_total_income_2020,median_hh_aftertax_income_2020,lim_at_low_income_rate_pct,lico_at_low_income_rate_pct,gini_aftertax,p90_p10_ratio_aftertax,owner_pct_with_mortgage,owner_pct_30plus_shelter,median_shelter_cost_owned,tenant_pct_30plus_shelter,median_shelter_cost_rented,participation_rate,employment_rate,unemployment_rate
"Division No.  1, Census division (CDR)",2021A00031001,496.0313081602778,363.0856487100832,123.08829695672324,315.876974231089,115.10677583327816,37.60878040885986,930.141460508022,124.83540411508102,492.16928181022365,189.93813401599246,44.8,40000.0,35600.0,78500.0,68000.0,12.8,4.3,0.293,3.8,55.9,11.2,1070.0,33.8,930.0,60.2,52.9,12.2
"Division No.  2, Census division (CDR)",2021A00031002,564.1501650165017,323.0713696369637,128.14562706270627,387.5309405940594,70.90552805280528,10.571369636963697,975.4022277227723,247.5247524752475,403.7747524752475,60.84983498349835,54.4,31800.0,29200.0,60400.0,54800.0,19.7,2.6,0.274,3.3,30.5,6.3,476.0,27.6,705.0,49.3,39.5,20.0
"Division No.  3, Census division (CDR)",2021A00031003,600.933908045977,293.10344827586204,113.86494252873564,390.8045977011495,52.80172413793104,6.4655172413793105,987.0689655172413,318.60632183908046,308.5488505747127,57.112068965517246,55.2,31400.0,29000.0,62000.0,56400.0,19.4,2.3,0.249,3.1,24.7,4.2,432.0,32.9,680.0,47.4,38.4,18.9
"Division No.  4, Census division (CDR)",2021A00031004,483.30130369293096,401.49587077338595,166.20786370955176,344.36191762322755,133.48569054173376,14.02378850049343,963.745909728354,234.5089077026957,398.11977354178566,85.70092972523763,54.4,30200.0,27800.0,51200.0,47200.0,25.5,5.2,0.283,3.6,36.4,7.2,464.0,38.3,725.0,44.3,34.2,22.7
"Division No.  5, Census division (CDR)",2021A00031005,521.5862956728389,353.25279730666404,129.09694029111793,325.2797306664026,119.69006832359639,19.18506782849787,955.0450539657392,171.42786414496487,437.66709575205465,125.87879988117636,50.4,36000.0,32400.0,67500.0,59600.0,15.7,3.4,0.27,3.4,48.8,9.6,765.0,33.0,850.0,53.8,45.6,15.1
"Division No.  6, Census division (CDR)",2021A00031006,536.5703420016604,329.4142853316907,122.1243204156512,310.2654061437103,131.36398939446693,17.274163743003292,957.7117758911594,181.1778569324299,425.6943142558719,104.04670719622915,50.0,35200.0,32000.0,67000.0,59600.0,16.4,3.7,0.283,3.5,54.9,9.2,860.0,34.4,850.0,53.5,44.2,17.2
"Division No.  7, Census division (CDR)",2021A00031007,574.3856675947222,310.34378404551506,119.53758624863818,373.29015857644356,76.71589395956906,13.164265827381673,966.8926280111366,239.07517249727636,364.9679215591333,71.72255174918291,54.4,31800.0,29200.0,60400.0,54400.0,19.3,2.4,0.265,3.1,35.1,6.0,468.0,33.1,770.0,49.1,39.0,20.4
"Division No.  8, Census division (CDR)",2021A00031008,607.9846788450207,287.2716558632882,112.55156157925751,388.47967000589273,64.82027106658809,6.3347083087802005,977.6075427224514,308.19092516205063,304.0659988214496,54.65527401296406,55.6,29400.0,27200.0,57600.0,52400.0,22.3,2.6,0.26,3.1,27.1,5.0,412.0,31.7,710.0,45.3,34.0,25.0
"Division No.  9, Census division (CDR)",2021A00031009,587.7961039842531,312.22425846738616,115.38722595533837,403.85529084368426,46.83363877010792,16.629335505328175,965.8589560849792,305.43677458766035,317.31487137718045,78.05606461684654,56.4,32800.0,29800.0,65000.0,58000.0,17.4,1.5,0.254,3.1,23.2,4.3,436.0,26.1,695.0,48.8,34.1,30.2
"Division No. 10, Census division (CDR)",2021A00031010,511.4663817195463,303.5097813578827,88.97747821798454,276.3850073976656,98.43005096169654,46.23541015946079,925.3246753246754,158.43333881308567,435.2293276343909,101.10143021535427,39.2,51200.0,45200.0,115000.0,96000.0,7.7,2.0,0.265,3.8,56.8,4.2,960.0,11.5,900.0,68.7,60.4,12.1
"Division No. 11, Census division (CDR)",2021A00031011,393.88721480843736,344.38226431338785,64.57167455876022,271.20103314679295,64.57167455876022,4.304778303917348,990.09900990099,264.7438656909169,245.37236332328885,47.35256134309083,32.8,35600.0,32400.0,77500.0,68500.0,21.5,2.5,0.277,3.7,11.9,3.2,332.0,6.9,564.0,54.7,44.2,19.3
"Kings, County (CTY)",2021A00031101,483.1669122060348,369.1275167785235,127.40764991542532,338.57150652043435,79.66388388716102,39.28629890325749,906.5859114966988,167.23959185900583,387.9522016696677,111.85682326621924,47.6,36800.0,32800.0,68000.0,59600.0,16.0,3.5,0.263,3.3,47.0,8.6,620.0,21.0,705.0,63.7,56.2,11.8
"Queens, County (CTY)",2021A00031102,480.7842263562437,362.9274813412053,118.63651553971259,270.3018825888381,143.64487022390554,99.92202294753258,829.4530466748356,100.25621031525009,510.7496936615796,231.03486688203188,42.0,39600.0,35200.0,77000.0,67000.0,13.1,5.0,0.277,3.5,59.2,10.1,1040.0,32.4,1000.0,67.0,60.8,9.3
"Prince, County (CTY)",2021A00031103,506.01289094605704,344.65977419215295,122.31258381277847,301.7260025089761,121.88000173032833,44.77224553359,912.8563394904183,180.06229181987283,380.0233594324523,110.30843102478696,46.8,37600.0,33600.0,69500.0,61200.0,14.2,2.8,0.259,3.2,53.1,6.7,735.0,27.5,840.0,64.3,56.7,11.8
"Shelburne, County (CTY)",2021A00031201,530.8669001751314,339.3169877408056,153.60478692352598,383.09982486865147,89.38995913601869,30.64798598949212,953.0064214827787,274.37244600116753,345.1546993578517,75.52539404553416,52.4,35200.0,31600.0,62800.0,56000.0,18.5,3.2,0.257,3.2,41.8,7.2,548.0,23.4,700.0,57.1,50.2,11.9
"Yarmouth, County (CTY)",2021A00031202,507.87669860103426,356.1550487032509,140.49785545356156,338.71808233454925,108.02902152563435,31.266284523189164,946.4063815288412,221.46951537258988,412.674870725939,108.02902152563435,50.4,34000.0,30600.0,62400.0,55600.0,18.3,3.7,0.272,3.4,48.6,7.6,660.0,29.6,720.0,57.0,49.3,13.5
"Digby, County (CTY)",2021A00031203,518.4034696987458,366.8971984527019,159.12554214042902,371.2929316610011,101.10186379088032,44.54342984409799,934.2398312038448,250.55679287305122,396.4951353885828,104.03235259641308,54.8,31200.0,28600.0,55600.0,50400.0,21.8,3.3,0.264,3.2,40.9,8.4,528.0,24.3,710.0,51.1,43.1,15.7
"Queens, County (CTY)",2021A00031204,537.0917055518521,354.72812113132085,158.08018283972956,390.43900580897053,84.2776878392534,46.66222264546234,936.1013236834586,216.64603371107512,399.0096181316065,101.41891248452528,55.6,32000.0,29200.0,56800.0,52000.0,20.9,4.4,0.27,3.2,39.7,8.9,544.0,34.7,750.0,45.4,38.9,14.4
"Annapolis, County (CTY)",2021A00031205,534.7731978166761,338.32109919066437,149.16243177112742,366.5537361189535,96.93205345379259,66.11142480707697,913.09053265575,184.4532279314888,434.07679277244495,133.16393751176358,54.0,31200.0,28800.0,56800.0,51600.0,21.8,4.4,0.265,3.3,46.7,9.7,596.0,29.8,725.0,51.3,45.0,12.3
"Lunenburg, County (CTY)",2021A00031206,547.1305993950492,333.85460606185313,141.1551678018066,371.50970184571696,89.50801456820099,61.11236856725447,916.9941768349144,173.6661248173831,461.429247515381,162.14325397641926,54.0,34400.0,31200.0,65500.0,58000.0,16.2,3.2,0.281,3.4,46.1,9.4,675.0,36.8,900.0,52.9,46.7,11.8
"Kings, County (CTY)",2021A00031207,504.1803096290174,352.2268493499062,129.78033506055885,296.9132466541628,139.4761102457323,51.97571287789681,915.535492895063,148.69504402835616,446.8798677559844,171.9013256190991,47.2,35600.0,32400.0,68000.0,60000.0,15.9,4.1,0.266,3.3,56.5,9.8,870.0,31.8,880.0,57.5,51.1,11.0
"Hants, County (CTY)",2021A00031208,515.9503766061143,326.20735489587946,107.77580859548073,330.63801506424454,78.97651750110766,34.00531679220204,953.810367744794,157.8422684980062,432.7647319450598,128.4891448825875,46.0,38400.0,34400.0,76500.0,66000.0,13.4,2.5,0.256,3.3,60.8,10.6,990.0,31.7,930.0,60.1,53.7,10.8
"Halifax, County (CTY)",2021A00031209,477.1946408769474,374.97273173480704,129.53562144376374,248.94789943463797,184.21985493282915,114.98118489701685,836.169990365213,101.80152338708211,527.3341635005181,283.3854460179243,40.4,42000.0,36800.0,81000.0,69500.0,12.0,5.6,0.286,3.7,63.6,10.8,1290.0,36.7,1170.0,65.5,58.1,11.4
"Colchester, County (CTY)",2021A00031210,491.97684357758953,363.5674877612868,142.10505866811718,305.87069702385577,136.85989587380527,43.70968995259927,927.2282228611391,161.7258528246173,425.1495842722822,145.21330328696868,48.0,36400.0,32800.0,66000.0,58400.0,16.0,3.8,0.272,3.4,53.4,7.9,790.0,34.9,870.0,58.2,51.1,12.2
"Cumberland, County (CTY)",2021A00031211,493.31979828410505,378.21730303228765,156.36256467352152,348.9095553081407,114.12011264653873,31.272512934704302,937.6841967384898,185.50658196345537,391.8069290719759,104.13255615953894,52.8,33600.0,30800.0,58800.0,52800.0,20.6,4.5,0.282,3.4,45.8,8.7,628.0,30.9,730.0,50.5,43.6,13.5
"Pictou, County (CTY)",2021A00031212,484.9165082346474,376.22832535446776,148.5443342419314,334.53970726344,114.30011223858718,32.52628444464805,946.2400073298669,167.78523489932886,430.51515220926774,128.27267104931624,50.0,36000.0,32400.0,64000.0,57200.0,16.4,3.6,0.276,3.4,49.7,8.7,715.0,31.7,760.0,54.2,46.9,13.5
"Guysborough, County (CTY)",2021A00031213,540.4855554048555,350.60355350603555,162.07785162077852,422.48745422487457,59.677200596772,27.804150278041504,956.1915095619152,261.08775261087754,380.44215380442154,77.30910077309102,58.0,32000.0,29200.0,56000.0,50800.0,22.6,3.0,0.267,3.3,32.1,6.7,424.0,24.7,556.0,47.8,38.9,18.6
"Antigonish, County (CTY)",2021A00031214,477.6690347260172,372.0999552883899,136.86720651795918,317.2040339808237,110.04024044910328,51.666749465944655,918.575190024343,133.14123900839584,501.7636246211933,226.29042674747876,46.0,38000.0,34000.0,71500.0,62400.0,14.3,4.1,0.277,3.5,47.2,7.1,665.0,37.5,850.0,60.5,53.0,12.4
"Inverness, County (CTY)",2021A00031215,491.75602444367576,375.01441254467886,143.83719589530727,345.9010722933241,84.45751181828663,38.62561973942119,931.0503862561974,156.2319843191514,465.5251931280987,138.64867981090742,52.8,35200.0,31800.0,66000.0,59200.0,15.8,2.9,0.261,3.4,40.2,7.7,572.0,23.3,740.0,54.7,45.1,17.6
"Richmond, County (CTY)",2021A00031216,508.1893650437514,376.9351581781467,148.08166928427192,367.96051155485753,79.08907336773615,34.77675566524569,947.9470495849226,199.1249719542293,482.3872560017949,116.67040610275971,54.4,33200.0,30400.0,60800.0,54800.0,17.5,3.1,0.268,3.2,40.3,8.9,524.0,28.1,725.0,47.6,39.8,16.4
"Cape Breton, County (CTY)",2021A00031217,429.829736162249,436.79692426615674,146.92121483349945,308.4379259138713,125.8162289712972,22.22380438983706,936.95966150654,165.94112980329137,440.7127891128786,145.54811936776582,49.2,34000.0,31200.0,62000.0,55600.0,18.3,5.1,0.277,3.6,46.4,9.6,710.0,32.2,800.0,51.6,41.4,19.7
"Victoria, County (CTY)",2021A00031218,495.90108856336514,364.19836043542534,137.07834968418223,370.9178873807284,47.03668861712136,43.00497244993952,936.030103480715,179.41136943959145,400.4838059400618,133.0466335170004,52.8,36000.0,32000.0,67500.0,60000.0,16.2,2.2,0.261,3.3,40.7,6.7,572.0,21.4,700.0,52.9,40.1,24.2
"Saint John, County (CT)",2021A00031301,436.6623997492097,417.13472138770607,158.311345646438,259.0846155855691,193.31748478277908,73.93087593719794,881.7497844771285,134.93037958149375,411.7793045795345,151.32317981138482,44.4,37200.0,33200.0,64000.0,56800.0,17.1,6.0,0.282,3.6,60.1,10.6,960.0,27.0,830.0,60.6,53.9,11.0
"Charlotte, County (CT)",2021A00031302,516.0484335960023,339.6117624447434,137.42071881606765,362.4831827791659,82.06803767057467,73.99577167019028,899.4810686142611,144.53200076878724,398.8083797808956,121.46838362483183,49.6,36000.0,32800.0,67500.0,60000.0,15.6,3.2,0.269,3.4,45.9,6.4,596.0,22.3,735.0,58.3,51.2,12.2
"Sunbury, County (CT)",2021A00031303,512.1303474016652,305.2325581395349,95.28423772609818,316.17858168245766,86.31208728107953,26.378122308354865,966.4800459374103,124.89233419465978,377.3686477174849,112.69020958943439,38.0,44400.0,39200.0,85000.0,74000.0,7.5,1.7,0.217,2.7,63.3,5.7,890.0,10.7,910.0,65.5,61.2,6.6
"Queens, County (CT)",2021A00031304,540.0981996726678,345.51736679396254,149.57264957264957,413.2569558101473,54.100745590107294,38.64338970721949,931.9876341152938,194.12620476450263,378.70521913075106,79.10529187124932,56.4,32400.0,30000.0,59600.0,53600.0,18.6,3.2,0.266,3.2,38.4,7.5,452.0,17.1,564.0,49.3,42.9,13.2
"Kings, County (CT)",2021A00031305,536.3564846032816,298.3816587997303,91.59361654304338,346.84760620364125,53.03158013036637,47.62306136210384,937.9214430209036,108.17037536525062,465.06237356709374,187.05046077770285,45.6,42000.0,37200.0,87000.0,75000.0,10.1,2.1,0.282,3.6,56.7,6.9,900.0,26.8,800.0,62.0,56.8,8.5
"Albert, County (CT)",2021A00031306,519.5290903769229,328.95378711502815,109.59706006699405,341.637126410615,78.2139256561189,49.26989495593353,928.9732999447136,114.63787440241958,438.2256333539302,148.29750560993855,46.0,40000.0,35600.0,77500.0,68000.0,10.3,2.8,0.248,3.1,59.5,7.8,920.0,33.1,980.0,62.3,56.6,9.2
"Westmorland, County (CT)",2021A00031307,490.8727441678486,358.6100650462171,125.048906930112,285.7693060106617,142.62483493911088,82.8972465398347,862.3514451997848,128.80862718247178,463.4848633051303,189.42265369002786,43.2,39600.0,35200.0,73500.0,64500.0,12.9,4.8,0.273,3.4,63.1,8.4,1010.0,32.8,940.0,64.2,58.5,9.0
"Kent, County (CT)",2021A00031308,523.4853430321117,350.0264229537754,121.70101650657465,345.98526531754175,69.16596723553732,39.16814324349529,937.2377133264944,268.42612452982684,363.54875812117257,96.52149585004197,52.0,36000.0,32400.0,66500.0,59600.0,15.7,2.2,0.26,3.3,51.8,5.6,612.0,22.1,645.0,56.1,48.4,13.8
"Northumberland, County (CT)",2021A00031309,492.83412954116204,379.7355849350072,134.76280413287412,341.96200422175315,84.32396400399955,24.21953116320409,950.0055549383402,198.97789134540605,380.84657260304414,97.98911232085324,50.8,35200.0,32000.0,64000.0,57600.0,16.7,3.0,0.262,3.4,44.8,6.6,572.0,23.9,720.0,54.5,45.7,16.1
"York, County (CT)",2021A00031310,494.91264570923704,350.17717863216194,125.11756491008066,295.6935617180152,129.48765449691717,90.679358926858,877.9129972164429,102.31709750049876,492.8226028633587,269.8530319871557,42.0,40800.0,36400.0,77500.0,68000.0,12.4,4.4,0.276,3.6,57.4,8.0,920.0,31.6,1010.0,64.3,58.9,8.4
"Carleton, County (CT)",2021A00031311,503.9833080424886,338.391502276176,118.93019726858878,320.5614567526555,95.78907435508347,56.71471927162367,913.6949924127465,151.93474962063732,386.38088012139605,115.32625189681335,46.4,36000.0,32800.0,66000.0,59600.0,15.7,3.0,0.277,3.2,48.8,6.8,624.0,23.3,730.0,62.1,56.7,8.7
"Victoria, County (CT)",2021A00031312,514.6898208824814,343.49060725207516,140.34512887723895,334.480122324159,101.0266491917868,37.134119702927045,942.0052424639581,203.4185233726518,347.0401922236785,92.28920926168632,50.8,33600.0,30800.0,59600.0,54000.0,19.2,3.4,0.271,3.3,42.0,5.5,544.0,25.3,660.0,54.2,48.0,11.4
"Madawaska, County (CT)",2021A00031313,513.9097629052542,364.3836456767782,155.66052203784926,339.0792258381131,117.16713185903139,35.88626813483422,906.2049504646812,201.82191822838388,391.37502683802103,116.55369137809404,52.0,36400.0,32800.0,62400.0,55600.0,16.1,3.5,0.263,3.3,53.4,7.6,700.0,23.4,612.0,56.8,51.7,8.8
"Restigouche, County (CT)",2021A00031314,484.85342019543975,396.742671009772,158.14332247557002,346.5798045602606,109.60912052117264,16.775244299674267,941.5309446254072,233.06188925081435,398.8599348534202,92.50814332247558,53.6,34800.0,31400.0,57200.0,52000.0,18.5,4.2,0.265,3.3,45.5,7.0,568.0,24.0,604.0,53.1,45.5,14.3
"Gloucester, County (CT)",2021A00031315,496.0641995501942,397.5414025761603,145.86740952770393,357.60836229809854,99.73676139848702,14.567573093436925,953.9204661623389,264.1331016152116,399.9054385606216,101.65354733183398,53.6,34000.0,30600.0,60800.0,54800.0,17.2,3.2,0.262,3.3,47.8,7.0,572.0,25.6,628.0,53.1,45.9,13.5
"Communauté maritime des Îles-de-la-Madeleine, Territoire équivalent (TÉ)",2021A00032401,550.0237079184448,338.6281017859965,146.59396238343606,348.1112691639007,112.61261261261261,7.5075075075075075,976.3711079500554,256.04551920341396,451.24071439860916,115.77366840524735,54.4,39600.0,35200.0,75500.0,66000.0,10.3,0.7,0.239,3.3,58.8,6.6,910.0,16.5,660.0,60.8,53.4,12.2
"Le Rocher-Percé, Municipalité régionale de comté (MRC)",2021A00032402,458.21476276206516,434.9846100238109,176.54916081073233,340.03136070619666,142.86543934026366,11.32469945989895,978.2798071897323,314.1878157848888,379.23224345200066,77.53063476392357,56.0,34800.0,31400.0,59600.0,54000.0,15.9,2.2,0.252,3.2,43.1,5.9,548.0,15.1,532.0,51.1,45.3,11.3
"La Côte-de-Gaspé, Municipalité régionale de comté (MRC)",2021A00032403,513.7630364164814,350.4872627799624,154.4423548184875,334.81506810280956,123.09796546418191,18.236735624323245,952.8694363708896,204.02347979711632,451.35920670200034,123.95281244657207,52.0,40000.0,35200.0,69500.0,60800.0,12.0,1.9,0.243,3.1,51.8,6.6,665.0,15.3,636.0,57.0,51.8,9.2
"La Haute-Gaspésie, Municipalité régionale de comté (MRC)",2021A00032404,491.324200913242,394.52054794520546,192.23744292237444,360.73059360730593,133.78995433789953,19.634703196347033,957.9908675799087,277.1689497716895,405.47945205479454,79.45205479452055,56.4,32000.0,29200.0,52800.0,48000.0,19.3,2.6,0.246,3.1,47.7,8.1,556.0,18.5,548.0,46.2,39.9,13.7
"Bonaventure, Municipalité régionale de comté (MRC)",2021A00032405,510.6225437147577,358.54644870991626,160.9044825425756,343.45275388733836,123.02785213874807,11.106681095859201,969.1291222874067,206.4703537050749,458.79136526741473,101.66885003132653,53.6,36000.0,32400.0,62400.0,56000.0,14.6,1.7,0.245,3.1,47.2,6.5,608.0,15.7,568.0,53.0,47.1,11.0
"Avignon, Municipalité régionale de comté (MRC)",2021A00032406,495.34103615355946,367.87178531494595,168.46813268729036,342.5270219903094,118.89675736116288,14.535967200894522,953.0376444278792,194.55833022735743,475.95974655236677,108.0879612374208,52.8,36000.0,32800.0,60800.0,54800.0,14.7,1.8,0.252,3.2,47.7,6.0,612.0,17.7,572.0,54.7,47.9,12.3
"La Matapédia, Municipalité régionale de comté (MRC)",2021A00032407,501.36425648021833,354.70668485675304,176.21646202819463,346.1800818553888,123.35152341973625,4.547521600727603,964.9272396543884,221.1232378353797,424.62482946793995,70.48658481127785,52.4,34000.0,30800.0,56800.0,51200.0,18.3,2.3,0.244,3.1,53.1,6.9,604.0,14.6,500.0,53.1,48.4,8.7
"La Matanie, Municipalité régionale de comté (MRC)",2021A00032408,492.74529521620457,380.45300004788584,201.599387061246,339.75003591438013,158.26270171910167,11.253172436910406,952.2099315232487,224.58459033663746,436.95829143322317,92.41967150313653,54.0,35600.0,32400.0,56400.0,50400.0,17.2,3.4,0.259,3.3,49.4,6.7,632.0,20.5,580.0,53.3,48.7,8.6
"La Mitis, Municipalité régionale de comté (MRC)",2021A00032409,468.8776343734684,374.66644883733596,179.1646245166912,341.1751892392311,121.16756521265589,6.262593258182215,955.7261885312857,213.47274410499372,418.50460164461145,86.31487229755487,50.8,35200.0,31800.0,57600.0,51600.0,17.6,2.9,0.247,3.2,54.1,7.8,665.0,20.4,548.0,53.5,49.3,7.9
"Rimouski-Neigette, Municipalité régionale de comté (MRC)",2021A00032410,488.8881117658373,365.2672623314857,182.98333653896591,307.7407284362924,167.94600549037438,21.06974873668934,943.767375985732,126.94305047997062,528.7545243132661,181.40966235946215,47.2,40400.0,35600.0,66000.0,58000.0,12.3,3.8,0.254,3.2,57.2,6.3,840.0,21.9,675.0,59.1,54.6,7.6
"Les Basques, Municipalité régionale de comté (MRC)",2021A00032411,517.2996731657838,355.00957962357717,185.3938915812014,365.1527104699651,112.70145384875464,9.016116307900372,948.9462414065142,197.79105150456442,443.48022089484954,97.48675757917277,56.8,32400.0,29800.0,53600.0,48800.0,19.0,2.2,0.271,3.0,50.5,8.0,600.0,12.7,480.0,52.9,49.5,6.7
"Rivière-du-Loup, Municipalité régionale de comté (MRC)",2021A00032412,495.217612768125,348.63319938876,171.20380327126605,299.81889184447334,157.47920086026375,14.71503763653857,931.4335842435904,154.22491369064466,486.30369573829876,118.71073631784482,46.8,40400.0,35600.0,66000.0,57600.0,11.7,2.2,0.25,3.1,57.1,5.5,830.0,17.8,612.0,62.4,58.3,6.5
"Témiscouata, Municipalité régionale de comté (MRC)",2021A00032413,525.0872152678022,346.0394007798071,170.06977221424174,351.16971065052326,118.25364252000821,8.465011286681717,953.2115739790684,246.25487379437718,417.8637389698338,78.75025651549355,54.8,34800.0,31600.0,57600.0,52400.0,16.3,2.4,0.243,3.1,48.0,6.2,576.0,10.0,464.0,52.9,48.9,7.5
"Kamouraska, Municipalité régionale de comté (MRC)",2021A00032414,507.1103393251044,352.93565494907773,153.9400197118318,327.5918712160323,114.51635612709438,13.610550523302201,925.7521002487446,191.9556953114,451.49481391092127,100.43647627540244,51.6,37200.0,33600.0,64000.0,56800.0,12.4,2.0,0.232,2.9,47.6,5.1,616.0,15.1,544.0,59.5,55.3,7.1
"Charlevoix-Est, Municipalité régionale de comté (MRC)",2021A00032415,525.0178467129599,341.0344603802972,157.70004542799663,339.08754623921084,124.27801933934714,10.059056395612954,955.2858718930495,182.3609578817574,417.6130832630281,85.0152508274385,54.4,37600.0,33600.0,64500.0,57200.0,12.5,1.8,0.236,3.0,51.6,7.3,720.0,16.8,580.0,55.2,49.7,9.8
"Charlevoix, Municipalité régionale de comté (MRC)",2021A00032416,515.6682372298256,354.49854161992374,165.65701892154664,329.8182634058784,133.12392491212324,18.323236855882133,932.2414179941665,169.7703986238875,486.87457931343954,129.38448881908607,54.8,38800.0,34400.0,68000.0,59200.0,11.8,1.9,0.243,3.1,46.2,6.9,628.0,18.7,640.0,55.4,52.1,6.2
"L'Islet, Municipalité régionale de comté (MRC)",2021A00032417,509.4328901011479,353.1651324014092,169.9056710989885,369.3601545630185,97.17013296965564,6.534833503807251,958.0634162973065,236.39049892033185,426.75304011819526,86.08932833276509,54.0,36400.0,32800.0,61200.0,54400.0,13.8,1.6,0.232,2.9,45.9,6.2,536.0,10.0,500.0,58.4,54.2,7.2
"Montmagny, Municipalité régionale de comté (MRC)",2021A00032418,503.75872959387925,362.3059472443397,187.4916596236822,330.5013122192073,149.68195364974866,12.677372003024775,957.6976113162226,223.5220853164895,435.9236688759397,89.85365419687737,52.8,36400.0,32800.0,58400.0,51600.0,15.4,2.4,0.247,3.1,50.1,5.7,640.0,18.5,588.0,56.9,53.4,6.2
"Bellechasse, Municipalité régionale de comté (MRC)",2021A00032419,514.4736842105264,305.0,133.94736842105263,335.0,91.97368421052632,15.394736842105264,950.5263157894736,166.9736842105263,461.1842105263158,97.89473684210526,44.8,42000.0,37200.0,74000.0,65000.0,9.7,1.4,0.228,2.9,56.6,6.7,770.0,15.6,636.0,66.1,62.8,5.0
"L'Île-d'Orléans, Municipalité régionale de comté (MRC)",2021A00032420,580.9006894528385,277.24805632976387,129.08904210063076,363.06293090802404,81.41411177937509,37.406483790523694,940.2963180284582,102.68446530731994,564.0310987237788,203.16854921519732,53.6,46000.0,40000.0,89000.0,74500.0,7.0,1.1,0.257,3.2,53.8,8.1,890.0,20.6,750.0,61.5,57.0,7.2
"La Côte-de-Beaupré, Municipalité régionale de comté (MRC)",2021A00032421,523.9748677248676,300.0992063492063,133.10185185185185,346.89153439153444,83.82936507936508,25.62830687830688,948.2473544973545,127.1494708994709,512.0701058201058,161.70634920634922,45.6,46400.0,40400.0,84000.0,72000.0,7.1,1.6,0.252,3.1,65.3,7.9,1040.0,20.2,665.0,65.3,61.1,6.4
"La Jacques-Cartier, Municipalité régionale de comté (MRC)",2021A00032422,534.47807081756,231.42241649760524,81.04490410557798,332.0226716583356,50.71842385961977,30.326480245958212,954.2383870495472,84.49584840942839,521.092589881413,181.22686298705372,37.2,55200.0,46800.0,109000.0,90000.0,4.0,1.1,0.231,2.7,75.9,7.9,1400.0,15.4,900.0,75.2,71.6,4.8
"Québec, Territoire équivalent (TÉ)",2021A00032423,466.61129765598855,385.9101153747514,195.14179392197724,252.47249807652133,226.6732565979989,79.4443397075633,868.563140204186,101.98258423817506,555.150761663584,241.1778992725599,43.6,44800.0,39200.0,72000.0,61600.0,10.2,5.9,0.264,3.3,62.3,8.2,1130.0,24.4,830.0,64.8,60.3,7.0
"Lévis, Territoire équivalent (TÉ)",2021A00032425,507.3388427543541,324.65276617919204,142.60136421637728,289.411623230427,149.8500163679242,35.37475865662768,929.9987306507753,103.31834610476807,544.8180488098182,198.85357722653876,44.0,47600.0,41200.0,84000.0,71000.0,6.8,3.2,0.243,3.0,62.9,6.2,1100.0,20.4,820.0,68.4,64.7,5.3
"La Nouvelle-Beauce, Municipalité régionale de comté (MRC)",2021A00032426,512.6618932294409,290.223228387912,112.79877856165105,319.57460250605453,87.65926081920607,16.452563967568704,952.2744024428766,145.17742444982625,464.35716542065916,110.8244708855428,41.2,44400.0,38800.0,82000.0,71500.0,7.4,1.3,0.225,2.8,59.9,6.3,940.0,15.3,705.0,71.5,68.4,4.3
"Robert-Cliche, Municipalité régionale de comté (MRC)",2021A00032427,501.73998857320936,322.28743572430267,139.71848543084195,324.1053342336259,102.84111567028515,10.907391055939334,949.7221212278606,199.96883602555445,409.5465641718174,78.68903547499092,44.4,40000.0,35600.0,68000.0,60000.0,10.6,1.5,0.228,2.8,51.5,5.4,710.0,12.5,564.0,66.4,63.5,4.4
"Les Etchemins, Municipalité régionale de comté (MRC)",2021A00032428,517.8117799964554,337.0355054055651,157.14538902345365,368.93720092160453,82.11732734684232,11.224670644532404,945.5308087670585,247.23814024930584,393.749630767413,65.87109351922963,52.0,35600.0,32400.0,60800.0,54400.0,13.0,2.3,0.233,2.8,44.5,4.6,508.0,13.8,516.0,57.1,53.4,6.5
"Beauce-Sartigan, Municipalité régionale de comté (MRC)",2021A00032429,481.23033118537387,347.6697137719167,165.21804285928368,306.4588640791248,145.64288925520754,15.922373744942306,944.7587292072532,207.1781807283081,422.1302262850292,89.44627603776414,44.8,39600.0,35200.0,65500.0,58000.0,12.0,2.5,0.246,3.0,53.6,5.1,715.0,18.9,600.0,64.8,61.3,5.4
"Le Granit, Municipalité régionale de comté (MRC)",2021A00032430,522.8266812465828,328.27592491343177,169.4915254237288,354.9298341534536,112.08310552214324,16.630216876252963,955.4401312192456,243.98578458173867,411.6548204847822,80.87297248040824,52.4,36000.0,32400.0,60000.0,53200.0,14.9,2.3,0.245,3.0,50.3,5.7,624.0,23.1,548.0,57.5,54.0,6.2
"Les Appalaches, Municipalité régionale de comté (MRC)",2021A00032431,501.704597807058,356.92895973463555,176.6792591910071,337.11876900396203,128.65106422187415,15.203169630516909,925.0898369114531,186.35400350133605,453.4460517829172,87.53340090297614,52.8,35600.0,32400.0,58800.0,52400.0,15.1,2.6,0.25,3.0,49.5,7.4,632.0,18.2,512.0,56.7,53.2,6.2
