geo_name,avg_net_income_per_person,avg_household_net_income,avg_income_per_consumption_unit,median_income_per_consumption_unit,avg_gross_income_per_person,avg_household_income
Samaniego,13527.0,32098.0,19528.0,18550.0,15701.0,37256.0
San Millán/Donemiliaga,18615.0,44776.0,27199.0,25550.0,22071.0,53090.0
Urkabustaiz,16854.0,40668.0,24326.0,23450.0,20241.0,48841.0
Valdegovía/Gaubea,18276.0,36623.0,24514.0,22750.0,21421.0,42924.0
Harana/Valle de Arana,16144.0,31533.0,21389.0,19950.0,18376.0,35893.0
Villabuena de Álava/Eskuernaga,13093.0,29325.0,18293.0,15050.0,14544.0,32574.0
Legutio,18522.0,45094.0,27054.0,24850.0,22457.0,54675.0
Vitoria-Gasteiz,17982.0,42117.0,25782.0,23450.0,21607.0,50607.0
Yécora/Iekora,14602.0,37597.0,21177.0,19250.0,16638.0,42839.0
Zalduondo,20448.0,42674.0,28536.0,26950.0,24481.0,51091.0
Zambrana,17357.0,40277.0,24761.0,23450.0,20497.0,47561.0
Zuia,21855.0,54425.0,32031.0,26950.0,27172.0,67666.0
Iruña Oka/Iruña de Oca,17392.0,45119.0,25776.0,23450.0,20746.0,53820.0
Lantarón,18055.0,43856.0,25740.0,22050.0,21707.0,52725.0
Allande,13151.0,29658.0,18604.0,17150.0,14935.0,33681.0
Aller,15858.0,33006.0,21895.0,21350.0,18877.0,39291.0
Amieva,13858.0,28096.0,19374.0,16450.0,16052.0,32543.0
Avilés,15545.0,34562.0,22016.0,19950.0,18745.0,41677.0
Belmonte de Miranda,14966.0,29781.0,20515.0,19250.0,17524.0,34870.0
Bimenes,14625.0,29826.0,20179.0,19950.0,17116.0,34906.0
Boal,14635.0,30455.0,20213.0,18550.0,16964.0,35300.0
Cabrales,12723.0,25659.0,17474.0,15750.0,14701.0,29648.0
Cabranes,12945.0,27179.0,17998.0,16450.0,15015.0,31526.0
Candamo,15184.0,35080.0,21811.0,20650.0,17780.0,41080.0
Cangas del Narcea,14883.0,36658.0,21663.0,20650.0,17548.0,43223.0
Cangas de Onís,13217.0,30284.0,18914.0,17150.0,15476.0,35461.0
Caravia,16875.0,36639.0,24424.0,17850.0,21856.0,47454.0
Carreño,15838.0,36314.0,22655.0,21350.0,19105.0,43806.0
Caso,17202.0,31386.0,22541.0,20650.0,20435.0,37284.0
Castrillón,17045.0,39729.0,24639.0,22050.0,21066.0,49103.0
Castropol,14488.0,36055.0,21356.0,19250.0,17250.0,42931.0
Coaña,15276.0,39682.0,22845.0,20650.0,18501.0,48058.0
Colunga,13929.0,28931.0,19386.0,17850.0,16370.0,34000.0
Corvera de Asturias,14364.0,32278.0,20430.0,19250.0,17114.0,38457.0
Cudillero,14740.0,31642.0,20694.0,18550.0,17428.0,37411.0
Degaña,16983.0,38101.0,23944.0,22750.0,20635.0,46294.0
"Franco, El",14713.0,36719.0,21848.0,19950.0,17487.0,43641.0
Gijón,16141.0,35852.0,22898.0,20650.0,19705.0,43768.0
Gozón,15996.0,36091.0,22972.0,20650.0,19549.0,44108.0
Grado,14283.0,32213.0,20373.0,19250.0,16771.0,37822.0
Grandas de Salime,16139.0,32574.0,21908.0,19950.0,18981.0,38310.0
Ibias,17716.0,34855.0,23792.0,23450.0,20895.0,41111.0
Illano,13134.0,24539.0,17488.0,15750.0,15094.0,28202.0
Illas,16550.0,38971.0,24174.0,21350.0,20248.0,47679.0
Langreo,14474.0,30771.0,20126.0,19250.0,17162.0,36485.0
Laviana,15202.0,32980.0,21360.0,20650.0,18159.0,39395.0
Lena,15489.0,32823.0,21563.0,21350.0,18469.0,39137.0
Valdés,13957.0,33324.0,20335.0,18550.0,16319.0,38964.0
Llanera,15975.0,39614.0,23673.0,21350.0,19629.0,48677.0
Llanes,13896.0,30722.0,19605.0,17150.0,16586.0,36669.0
Mieres,15070.0,32313.0,20984.0,20650.0,17838.0,38248.0
Morcín,16407.0,36298.0,23177.0,22050.0,19885.0,43993.0
Muros de Nalón,15948.0,32049.0,22096.0,19250.0,19384.0,38952.0
Nava,14617.0,33387.0,20883.0,19950.0,17257.0,39415.0
Navia,15629.0,38074.0,22905.0,20650.0,19018.0,46330.0
Noreña,15660.0,36687.0,22623.0,20650.0,18978.0,44458.0
Onís,11862.0,25567.0,16641.0,15050.0,13560.0,29227.0
Oviedo,16926.0,38153.0,24111.0,21350.0,20927.0,47171.0
Parres,13793.0,31175.0,19734.0,17850.0,16277.0,36790.0
Peñamellera Alta,12332.0,25324.0,17029.0,15750.0,13886.0,28515.0
Peñamellera Baja,12189.0,27336.0,17478.0,16450.0,14103.0,31629.0
Pesoz,13353.0,22769.0,17418.0,16450.0,15086.0,25724.0
Piloña,13424.0,28212.0,18855.0,17150.0,15622.0,32832.0
Ponga,14089.0,27256.0,18717.0,17150.0,16447.0,31817.0
Pravia,13620.0,30466.0,19353.0,17850.0,16041.0,35881.0
Proaza,17533.0,32506.0,23594.0,21350.0,20974.0,38885.0
Quirós,17208.0,31135.0,22807.0,20650.0,20386.0,36884.0
"Regueras, Las",16861.0,41336.0,24790.0,22050.0,20352.0,49895.0
Ribadedeva,13061.0,28886.0,18549.0,17150.0,15311.0,33862.0
Ribadesella,14235.0,30653.0,19956.0,17850.0,17120.0,36864.0
Ribera de Arriba,14045.0,33139.0,19980.0,18550.0,16827.0,39704.0
Riosa,16110.0,33475.0,22171.0,22050.0,19347.0,40201.0
Salas,14133.0,30085.0,19849.0,17850.0,16427.0,34969.0
San Martín del Rey Aurelio,14699.0,30213.0,20139.0,19950.0,17371.0,35706.0
San Martín de Oscos,13598.0,27116.0,18659.0,17150.0,15302.0,30512.0
Santa Eulalia de Oscos,12605.0,24174.0,16823.0,15750.0,14360.0,27540.0
San Tirso de Abres,13455.0,28241.0,18626.0,17850.0,15349.0,32215.0
Santo Adriano,15621.0,31688.0,21813.0,22050.0,18456.0,37440.0
Sariego,15683.0,38487.0,22922.0,21350.0,18917.0,46422.0
Siero,15873.0,37495.0,23176.0,21350.0,19377.0,45773.0
Sobrescobio,17068.0,35913.0,23862.0,22750.0,20327.0,42770.0
Somiedo,15743.0,30344.0,21046.0,18550.0,18618.0,35888.0
Soto del Barco,15362.0,33434.0,21524.0,19950.0,18299.0,39827.0
Tapia de Casariego,15464.0,36680.0,22421.0,20650.0,18567.0,44041.0
Taramundi,14117.0,30282.0,19843.0,17850.0,16311.0,34989.0
Teverga,17196.0,31623.0,22739.0,21350.0,20466.0,37636.0
Tineo,13886.0,33481.0,20245.0,19250.0,16171.0,38989.0
Vegadeo,13628.0,31913.0,19643.0,17850.0,16130.0,37772.0
Villanueva de Oscos,12598.0,24782.0,17290.0,15050.0,14375.0,28278.0
Villaviciosa,14987.0,32650.0,21076.0,18550.0,18096.0,39424.0
Villayón,13356.0,31392.0,19199.0,17150.0,15026.0,35319.0
Yernes y Tameza,15777.0,31555.0,21256.0,22400.0,18083.0,36166.0
Adanero,14143.0,32088.0,19722.0,16450.0,16877.0,38290.0
"Adrada, La",11531.0,26052.0,16417.0,14350.0,13434.0,30351.0
Albornos,15523.0,27124.0,20262.0,17150.0,18745.0,32755.0
Aldeanueva de Santa Cruz,11756.0,24231.0,16076.0,16450.0,12755.0,26291.0
Aldeaseca,12093.0,30616.0,17871.0,16100.0,13756.0,34826.0
"Aldehuela, La",12174.0,24700.0,16700.0,16450.0,13387.0,27162.0
Amavida,11746.0,27057.0,16591.0,15050.0,13461.0,31008.0
"Arenal, El",12741.0,26695.0,17619.0,16450.0,14582.0,30551.0
Arenas de San Pedro,12222.0,27161.0,17348.0,15050.0,14191.0,31537.0
Arevalillo,14437.0,26544.0,,,16653.0,30618.0
Arévalo,13421.0,32966.0,19619.0,17850.0,15811.0,38838.0
Aveinte,15197.0,30364.0,,,18005.0,35976.0
Avellaneda,13386.0,23630.0,,,15122.0,26695.0
Ávila,15261.0,35239.0,21949.0,19950.0,18428.0,42552.0
"Barco de Ávila, El",13330.0,28732.0,18633.0,16450.0,15727.0,33898.0
"Barraco, El",12559.0,28630.0,17896.0,16450.0,14470.0,32987.0
Barromán,14537.0,36028.0,20924.0,17850.0,17181.0,42579.0
Becedas,13869.0,22667.0,17739.0,15050.0,15540.0,25399.0
Becedillas,13386.0,23630.0,,,15122.0,26695.0
Bercial de Zapardiel,13937.0,27240.0,18697.0,17150.0,15833.0,30947.0
"Berlanas, Las",15386.0,34754.0,22035.0,19250.0,18232.0,41182.0
Bernuy-Zapardiel,15197.0,30364.0,,,18005.0,35976.0
Berrocalejo de Aragona,14437.0,26544.0,,,16653.0,30618.0
Blascomillán,11003.0,25571.0,15500.0,13650.0,12745.0,29619.0
Blasconuño de Matacabras,15197.0,30364.0,,,18005.0,35976.0
Blascosancho,15197.0,30364.0,,,18005.0,35976.0
"Bohodón, El",13404.0,27819.0,18658.0,16450.0,15024.0,31181.0
Bohoyo,11868.0,23082.0,15590.0,13650.0,12919.0,25127.0
Bonilla de la Sierra,12775.0,27232.0,17604.0,16450.0,14580.0,31079.0
Brabos,14437.0,26544.0,,,16653.0,30618.0
Bularros,14437.0,26544.0,,,16653.0,30618.0
Burgohondo,12140.0,25538.0,16828.0,15050.0,13892.0,29225.0
Cabezas de Alambre,15438.0,30875.0,21405.0,17150.0,18090.0,36181.0
Cabezas del Pozo,15197.0,30364.0,,,18005.0,35976.0
Cabezas del Villar,12624.0,23695.0,16589.0,14350.0,14415.0,27058.0
Cabizuela,15197.0,30364.0,,,18005.0,35976.0
Canales,15197.0,30364.0,,,18005.0,35976.0
Candeleda,11667.0,25735.0,16483.0,15050.0,13341.0,29427.0
Cantiveros,15197.0,30364.0,,,18005.0,35976.0
Cardeñosa,15142.0,32044.0,20910.0,20650.0,17838.0,37747.0
"Carrera, La",13502.0,25119.0,17924.0,17150.0,15447.0,28738.0
Casas del Puerto,13386.0,23630.0,,,15122.0,26695.0
Casasola,14437.0,26544.0,,,16653.0,30618.0
Casavieja,11338.0,23325.0,15508.0,13650.0,12979.0,26701.0
Casillas,11683.0,22278.0,15525.0,13650.0,13286.0,25336.0
Castellanos de Zapardiel,17542.0,46778.0,26694.0,23450.0,21348.0,56927.0
Cebreros,11194.0,25275.0,15810.0,14350.0,12843.0,28997.0
Cepeda la Mora,13215.0,23964.0,,,15319.0,27780.0
Cillán,14437.0,26544.0,,,16653.0,30618.0
Cisla,13162.0,33387.0,19802.0,17850.0,14970.0,37973.0
"Colilla, La",12944.0,31016.0,19009.0,17850.0,15256.0,36554.0
Collado de Contreras,16276.0,33509.0,22856.0,17850.0,19890.0,40949.0
Collado del Mirón,13386.0,23630.0,,,15122.0,26695.0
Constanzana,15197.0,30364.0,,,18005.0,35976.0
Crespos,15345.0,34544.0,22046.0,18550.0,18673.0,42036.0
Cuevas del Valle,12804.0,25455.0,17440.0,15050.0,14927.0,29676.0
Chamartín,14437.0,26544.0,,,16653.0,30618.0
Donjimeno,15197.0,30364.0,,,18005.0,35976.0
Donvidas,15197.0,30364.0,,,18005.0,35976.0
Espinosa de los Caballeros,15197.0,30364.0,,,18005.0,35976.0
Flores de Ávila,16778.0,33680.0,23465.0,16450.0,20164.0,40478.0
Fontiveros,14233.0,31489.0,20117.0,18550.0,16635.0,36801.0
Fresnedilla,,,,,,
"Fresno, El",12853.0,32460.0,19057.0,18550.0,15166.0,38300.0
Fuente el Saúz,11855.0,26325.0,16622.0,15050.0,13184.0,29276.0
Fuentes de Año,15197.0,30364.0,,,18005.0,35976.0
Gallegos de Altamiros,14437.0,26544.0,,,16653.0,30618.0
Gallegos de Sobrinos,14437.0,26544.0,,,16653.0,30618.0
Garganta del Villar,13215.0,23964.0,,,15319.0,27780.0
Gavilanes,11803.0,24352.0,16262.0,13650.0,13390.0,27627.0
Gemuño,15750.0,33648.0,22313.0,18550.0,18597.0,39731.0
Gilbuena,13386.0,23630.0,,,15122.0,26695.0
Gil García,13386.0,23630.0,,,15122.0,26695.0
Gimialcón,15197.0,30364.0,,,18005.0,35976.0
Gotarrendura,13342.0,28994.0,18606.0,15050.0,15667.0,34046.0
Grandes y San Martín,14437.0,26544.0,,,16653.0,30618.0
Guisando,14298.0,27265.0,18910.0,17150.0,16540.0,31540.0
Gutierre-Muñoz,15197.0,30364.0,,,18005.0,35976.0
Hernansancho,12882.0,27943.0,17977.0,17150.0,14859.0,32232.0
Herradón de Pinares,12278.0,23233.0,15916.0,14350.0,14005.0,26501.0
Herreros de Suso,14068.0,27745.0,18885.0,16100.0,16711.0,32958.0
Higuera de las Dueñas,11577.0,22278.0,16131.0,12950.0,13519.0,26014.0
"Hija de Dios, La",14437.0,26544.0,,,16653.0,30618.0
"Horcajada, La",12372.0,24744.0,16994.0,15750.0,13601.0,27201.0
Horcajo de las Torres,12735.0,26582.0,17967.0,16450.0,14634.0,30546.0
"Hornillo, El",14693.0,29496.0,19859.0,18550.0,17097.0,34323.0
Hoyocasero,16134.0,28906.0,20738.0,17850.0,19046.0,34124.0
"Hoyo de Pinares, El",10412.0,23852.0,14893.0,13650.0,11756.0,26933.0
Hoyorredondo,13386.0,23630.0,,,15122.0,26695.0
Hoyos del Collado,13215.0,23964.0,,,15319.0,27780.0
Hoyos del Espino,15038.0,33292.0,20896.0,18550.0,17604.0,38973.0
Hoyos de Miguel Muñoz,13215.0,23964.0,,,15319.0,27780.0
Hurtumpascual,14437.0,26544.0,,,16653.0,30618.0
Junciana,13386.0,23630.0,,,15122.0,26695.0
Langa,13146.0,33563.0,19543.0,18550.0,15281.0,39013.0
Lanzahíta,10840.0,23138.0,15615.0,14350.0,12731.0,27176.0
"Losar del Barco, El",15426.0,25289.0,19523.0,17150.0,18471.0,30281.0
"Llanos de Tormes, Los",13386.0,23630.0,,,15122.0,26695.0
Madrigal de las Altas Torres,12101.0,27424.0,17113.0,16450.0,13619.0,30865.0
Maello,14639.0,29671.0,19687.0,16450.0,17201.0,34862.0
Malpartida de Corneja,13386.0,23630.0,,,15122.0,26695.0
Mamblas,12205.0,27282.0,17283.0,16100.0,14127.0,31577.0
Mancera de Arriba,14437.0,26544.0,,,16653.0,30618.0
Manjabálago y Ortigosa de Rioalmar,14437.0,26544.0,,,16653.0,30618.0
Marlín,14437.0,26544.0,,,16653.0,30618.0
Martiherrero,14725.0,35059.0,21268.0,19950.0,17269.0,41116.0
Martínez,12482.0,22468.0,15970.0,13650.0,14041.0,25274.0
Mediana de Voltoya,17948.0,39348.0,24843.0,22750.0,21845.0,47891.0
Medinilla,13386.0,23630.0,,,15122.0,26695.0
Mengamuñoz,14437.0,26544.0,,,16653.0,30618.0
Mesegar de Corneja,13386.0,23630.0,,,15122.0,26695.0
Mijares,11820.0,24146.0,16090.0,14350.0,13492.0,27560.0
Mingorría,15357.0,34640.0,22355.0,18550.0,17980.0,40557.0
"Mirón, El",13386.0,23630.0,,,15122.0,26695.0
Mironcillo,14907.0,28552.0,20092.0,19250.0,17456.0,33432.0
Mirueña de los Infanzones,14437.0,26544.0,,,16653.0,30618.0
Mombeltrán,12161.0,25493.0,16897.0,15050.0,13927.0,29196.0
Monsalupe,15197.0,30364.0,,,18005.0,35976.0
Moraleja de Matacabras,15197.0,30364.0,,,18005.0,35976.0
Muñana,13231.0,29972.0,18888.0,16450.0,15586.0,35309.0
Muñico,14437.0,26544.0,,,16653.0,30618.0
Muñogalindo,14739.0,33134.0,20844.0,19250.0,17123.0,38494.0
Muñogrande,14437.0,26544.0,,,16653.0,30618.0
Muñomer del Peco,13696.0,30746.0,19390.0,15050.0,16419.0,36860.0
Muñopepe,15078.0,37319.0,22036.0,21350.0,17947.0,44420.0
Muñosancho,15197.0,30364.0,,,18005.0,35976.0
Muñotello,14437.0,26544.0,,,16653.0,30618.0
Narrillos del Álamo,14437.0,26544.0,,,16653.0,30618.0
Narrillos del Rebollar,14437.0,26544.0,,,16653.0,30618.0
Narros del Castillo,13588.0,30129.0,19703.0,17150.0,15657.0,34717.0
Narros del Puerto,14437.0,26544.0,,,16653.0,30618.0
Narros de Saldueña,13777.0,23333.0,18057.0,17150.0,15628.0,26467.0
Navacepedilla de Corneja,13386.0,23630.0,,,15122.0,26695.0
Nava de Arévalo,15710.0,36545.0,22650.0,17850.0,19058.0,44334.0
Nava del Barco,13386.0,23630.0,,,15122.0,26695.0
Navadijos,13215.0,23964.0,,,15319.0,27780.0
Navaescurial,13386.0,23630.0,,,15122.0,26695.0
Navahondilla,14509.0,29836.0,19510.0,15750.0,17784.0,36569.0
Navalacruz,18362.0,34819.0,24046.0,21350.0,21892.0,41512.0
Navalmoral,12940.0,24574.0,17192.0,15050.0,14565.0,27659.0
Navalonguilla,11698.0,20584.0,15498.0,13650.0,12872.0,22650.0
Navalosa,13494.0,25768.0,18170.0,17150.0,15370.0,29351.0
Navalperal de Pinares,11278.0,24647.0,15494.0,12950.0,12974.0,28354.0
Navalperal de Tormes,13215.0,23964.0,,,15319.0,27780.0
Navaluenga,12474.0,25743.0,17074.0,14350.0,14476.0,29875.0
Navaquesera,13215.0,23964.0,,,15319.0,27780.0
Navarredonda de Gredos,15433.0,30125.0,20712.0,18550.0,18527.0,36164.0
Navarredondilla,14010.0,27660.0,18809.0,16450.0,15935.0,31462.0
Navarrevisca,15157.0,27019.0,19685.0,17150.0,18184.0,32416.0
"Navas del Marqués, Las",11014.0,27442.0,16173.0,14350.0,12772.0,31821.0
Navatalgordo,13228.0,25254.0,17893.0,17150.0,14794.0,28244.0
Navatejares,13386.0,23630.0,,,15122.0,26695.0
Neila de San Miguel,13386.0,23630.0,,,15122.0,26695.0
Niharra,13761.0,31823.0,19681.0,15050.0,15877.0,36716.0
Ojos-Albos,14437.0,26544.0,,,16653.0,30618.0
Orbita,15197.0,30364.0,,,18005.0,35976.0
"Oso, El",15726.0,28756.0,20544.0,16800.0,18698.0,34191.0
Padiernos,14838.0,31046.0,20552.0,19950.0,17343.0,36286.0
Pajares de Adaja,15597.0,33240.0,21646.0,19250.0,18198.0,38784.0
Palacios de Goda,13819.0,31054.0,19760.0,17850.0,16176.0,36349.0
Papatrigo,13401.0,25979.0,18268.0,16450.0,15597.0,30236.0
"Parral, El",14437.0,26544.0,,,16653.0,30618.0
Pascualcobo,14437.0,26544.0,,,16653.0,30618.0
Pedro Bernardo,12658.0,23273.0,16771.0,15050.0,14436.0,26543.0
Pedro-Rodríguez,14088.0,27295.0,19069.0,16450.0,16492.0,31954.0
Peguerinos,14582.0,25607.0,18181.0,15050.0,17398.0,30553.0
Peñalba de Ávila,12910.0,24411.0,17204.0,15050.0,15097.0,28547.0
Piedrahíta,13972.0,31689.0,19813.0,17850.0,16317.0,37007.0
Piedralaves,11441.0,23926.0,15846.0,14350.0,13182.0,27567.0
Poveda,14437.0,26544.0,,,16653.0,30618.0
Poyales del Hoyo,11597.0,21424.0,15246.0,14350.0,12956.0,23935.0
Pozanco,15197.0,30364.0,,,18005.0,35976.0
Pradosegar,13615.0,25383.0,18136.0,17150.0,15621.0,29123.0
Puerto Castilla,13386.0,23630.0,,,15122.0,26695.0
Rasueros,14242.0,25570.0,18327.0,16800.0,16150.0,28997.0
Riocabado,17067.0,30871.0,22818.0,19250.0,20407.0,36913.0
Riofrío,15842.0,30083.0,21305.0,19950.0,18168.0,34502.0
Rivilla de Barajas,15197.0,30364.0,,,18005.0,35976.0
Salobral,15100.0,31088.0,21023.0,19950.0,17914.0,36883.0
Salvadiós,15197.0,30364.0,,,18005.0,35976.0
San Bartolomé de Béjar,13386.0,23630.0,,,15122.0,26695.0
San Bartolomé de Corneja,13386.0,23630.0,,,15122.0,26695.0
San Bartolomé de Pinares,13815.0,24744.0,18072.0,16450.0,15992.0,28643.0
Sanchidrián,12926.0,28836.0,18269.0,17150.0,14883.0,33200.0
Sanchorreja,14437.0,26544.0,,,16653.0,30618.0
San Esteban de los Patos,14437.0,26544.0,,,16653.0,30618.0
San Esteban del Valle,11606.0,23679.0,15567.0,12950.0,13148.0,26826.0
San Esteban de Zapardiel,15197.0,30364.0,,,18005.0,35976.0
San García de Ingelmos,14437.0,26544.0,,,16653.0,30618.0
San Juan de la Encinilla,15197.0,30364.0,,,18005.0,35976.0
San Juan de la Nava,10849.0,23014.0,15007.0,14000.0,12202.0,25884.0
San Juan del Molinillo,13303.0,22923.0,17313.0,15050.0,14895.0,25665.0
San Juan del Olmo,14437.0,26544.0,,,16653.0,30618.0
San Lorenzo de Tormes,13386.0,23630.0,,,15122.0,26695.0
San Martín de la Vega del Alberche,13799.0,25410.0,18156.0,16450.0,15928.0,29332.0
San Martín del Pimpollar,12192.0,26970.0,17057.0,14350.0,14014.0,31000.0
San Miguel de Corneja,13386.0,23630.0,,,15122.0,26695.0
San Miguel de Serrezuela,11644.0,21594.0,15633.0,14700.0,12498.0,23179.0
San Pascual,15197.0,30364.0,,,18005.0,35976.0
San Pedro del Arroyo,13220.0,30164.0,19148.0,16800.0,15339.0,35000.0
Santa Cruz del Valle,11371.0,21929.0,15257.0,15050.0,12679.0,24453.0
Santa Cruz de Pinares,12866.0,22874.0,16262.0,15050.0,14378.0,25561.0
Santa María del Arroyo,18246.0,37982.0,25610.0,22400.0,22314.0,46450.0
Santa María del Berrocal,14084.0,30040.0,19727.0,15050.0,16651.0,35515.0
Santa María de los Caballeros,13386.0,23630.0,,,15122.0,26695.0
Santa María del Tiétar,11723.0,24366.0,15856.0,14350.0,13685.0,28442.0
Santiago del Collado,12504.0,24419.0,16851.0,14350.0,13829.0,27007.0
Santo Domingo de las Posadas,15197.0,30364.0,,,18005.0,35976.0
Santo Tomé de Zabarcos,15197.0,30364.0,,,18005.0,35976.0
San Vicente de Arévalo,14515.0,29746.0,20241.0,17150.0,16827.0,34485.0
"Serrada, La",15434.0,30176.0,20537.0,16450.0,17785.0,34774.0
Serranillos,12108.0,24008.0,16465.0,14000.0,13698.0,27162.0
Sigeres,14437.0,26544.0,,,16653.0,30618.0
Sinlabajos,14110.0,29372.0,19888.0,19250.0,16588.0,34530.0
Solana de Ávila,11817.0,18194.0,15101.0,14350.0,13210.0,20340.0
Solana de Rioalmar,14446.0,29540.0,20016.0,18550.0,16512.0,33763.0
Solosancho,13714.0,28230.0,18930.0,17850.0,15679.0,32275.0
Sotalbo,14528.0,31114.0,20164.0,18550.0,17087.0,36594.0
Sotillo de la Adrada,10720.0,25802.0,15526.0,13650.0,12356.0,29739.0
"Tiemblo, El",10958.0,25463.0,15518.0,13650.0,12550.0,29163.0
Tiñosillos,13089.0,34297.0,19884.0,18550.0,15028.0,39378.0
Tolbaños,14437.0,26544.0,,,16653.0,30618.0
Tormellas,13386.0,23630.0,,,15122.0,26695.0
Tornadizos de Ávila,13990.0,35472.0,20842.0,20650.0,16502.0,41842.0
Tórtoles,13386.0,23630.0,,,15122.0,26695.0
"Torre, La",11939.0,22901.0,16009.0,15050.0,13363.0,25633.0
Umbrías,13400.0,22485.0,17086.0,14350.0,15482.0,25979.0
Vadillo de la Sierra,14437.0,26544.0,,,16653.0,30618.0
Valdecasa,14437.0,26544.0,,,16653.0,30618.0
Vega de Santa María,15197.0,30364.0,,,18005.0,35976.0
Velayos,11689.0,28558.0,16582.0,12950.0,13595.0,33214.0
Villaflor,14437.0,26544.0,,,16653.0,30618.0
Villafranca de la Sierra,15367.0,30045.0,20957.0,15750.0,18373.0,35924.0
Villanueva de Gómez,14725.0,25769.0,18975.0,19250.0,17031.0,29803.0
Villanueva del Aceral,15197.0,30364.0,,,18005.0,35976.0
Villanueva del Campillo,15101.0,28245.0,20475.0,16450.0,17728.0,33159.0
Villar de Corneja,13386.0,23630.0,,,15122.0,26695.0
Villarejo del Valle,13143.0,25621.0,17672.0,15750.0,15026.0,29291.0
Villatoro,14003.0,27828.0,18777.0,17850.0,16248.0,32291.0
Viñegra de Moraña,15197.0,30364.0,,,18005.0,35976.0
Vita,14437.0,26544.0,,,16653.0,30618.0
Zapardiel de la Cañada,14437.0,26544.0,,,16653.0,30618.0
Zapardiel de la Ribera,13215.0,23964.0,,,15319.0,27780.0
San Juan de Gredos,15690.0,26112.0,20150.0,17850.0,18250.0,30371.0
Santa María del Cubillo,15950.0,38648.0,23184.0,22050.0,19053.0,46166.0
Diego del Carpio,12384.0,20510.0,15862.0,15050.0,13609.0,22540.0
Santiago del Tormes,13493.0,22782.0,17204.0,15750.0,15765.0,26620.0
Villanueva de Ávila,16809.0,27392.0,21175.0,18900.0,20249.0,32999.0
Acedera,11710.0,27187.0,17024.0,15050.0,13476.0,31288.0
Aceuchal,9995.0,25630.0,14968.0,13650.0,11466.0,29403.0
Ahillones,11703.0,23437.0,16571.0,15050.0,13452.0,26939.0
Alange,11205.0,26212.0,16190.0,14350.0,12700.0,29711.0
"Albuera, La",10717.0,23255.0,15282.0,14350.0,12056.0,26160.0
Alburquerque,10666.0,24353.0,15400.0,13650.0,12064.0,27544.0
Alconchel,10333.0,23590.0,14924.0,14350.0,11562.0,26395.0
Alconera,10577.0,25094.0,15354.0,13650.0,11873.0,28169.0
Aljucén,13611.0,29686.0,19204.0,17850.0,15832.0,34530.0
Almendral,10812.0,23301.0,15178.0,13650.0,12134.0,26150.0
Almendralejo,11184.0,28404.0,16677.0,15050.0,13129.0,33341.0
Arroyo de San Serván,9929.0,24842.0,14748.0,13650.0,11249.0,28145.0
Atalaya,10431.0,21982.0,14586.0,12950.0,11442.0,24113.0
Azuaga,11566.0,26653.0,16748.0,15050.0,13299.0,30646.0
Badajoz,13957.0,35043.0,20651.0,17850.0,16947.0,42550.0
Barcarrota,10660.0,25197.0,15516.0,13650.0,12083.0,28560.0
Baterno,10042.0,20783.0,13838.0,12950.0,10782.0,22313.0
Benquerencia de la Serena,10014.0,20054.0,13605.0,12250.0,11085.0,22197.0
Berlanga,10597.0,23546.0,15131.0,13650.0,11960.0,26574.0
Bienvenida,10954.0,25736.0,15710.0,14350.0,12485.0,29333.0
Bodonal de la Sierra,10970.0,25164.0,15875.0,14350.0,12389.0,28420.0
Burguillos del Cerro,10598.0,24450.0,15286.0,13650.0,11887.0,27424.0
Cabeza del Buey,11550.0,26790.0,16693.0,15050.0,13168.0,30543.0
Cabeza la Vaca,10275.0,22343.0,14567.0,12950.0,11467.0,24936.0
Calamonte,11358.0,28006.0,16746.0,15750.0,12925.0,31870.0
Calera de León,10568.0,23778.0,15031.0,13650.0,11816.0,26586.0
Calzadilla de los Barros,11515.0,26713.0,16428.0,14350.0,13106.0,30401.0
Campanario,11373.0,28093.0,16779.0,15050.0,13087.0,32327.0
Campillo de Llerena,10246.0,22672.0,14594.0,13650.0,11353.0,25123.0
Capilla,12298.0,22137.0,16095.0,14000.0,13620.0,24516.0
Carmonita,9951.0,20702.0,13711.0,12950.0,10781.0,22428.0
"Carrascalejo, El",,,,,,
Casas de Don Pedro,10544.0,22261.0,14659.0,12950.0,11598.0,24487.0
Casas de Reina,11257.0,23083.0,15281.0,13650.0,12557.0,25748.0
Castilblanco,12292.0,23645.0,16642.0,15750.0,13789.0,26525.0
Castuera,11648.0,27121.0,16897.0,15050.0,13470.0,31364.0
"Codosera, La",9956.0,20979.0,13765.0,12250.0,10955.0,23083.0
Cordobilla de Lácara,9938.0,21243.0,13662.0,12950.0,10944.0,23394.0
"Coronada, La",10653.0,24884.0,15404.0,14350.0,11857.0,27697.0
Corte de Peleas,9066.0,23298.0,13202.0,12250.0,9923.0,25502.0
Cristina,9012.0,22489.0,13377.0,12950.0,9997.0,24946.0
Cheles,9802.0,23413.0,14174.0,12950.0,10686.0,25523.0
Don Álvaro,12992.0,29007.0,18548.0,16450.0,15100.0,33714.0
Don Benito,12926.0,31961.0,19135.0,16450.0,15478.0,38273.0
Entrín Bajo,9514.0,22713.0,13543.0,12250.0,10489.0,25039.0
