"geo","population","age0_rate","age14_rate","age30_rate","age50_rate","age65_rate","age85_rate","age100_plus_rate"
"058034","20426","6.315480270243807","9.154998531283658","10.476843239009106","14.540291784979928","13.267404288651719","7.2946244981885835","0.14687163419171645"
"058035","4257","6.342494714587738","8.926474042753112","9.631195677707305","16.20859760394644","11.275546159267089","7.751937984496124","0.2349072116513977"
"058036","16678","7.494903465643363","10.912579445976736","10.312987168725266","19.486749010672742","10.972538673701882","3.5375944357836673","0.1199184554502938"
"058037","467","10.70663811563169","10.70663811563169","10.70663811563169","17.130620985010708","21.41327623126338","10.70663811563169","0"
"058038","13850","7.509025270758123","12.779783393501805","10.68592057761733","16.534296028880867","14.007220216606498","5.054151624548736","0.07220216606498195"
"058039","22867","5.247736913456072","10.801591813530415","8.177723356802378","16.880220404950364","13.381729129312983","6.209822014256352","0.4373114094546727"
"058040","6504","6.303813038130381","10.916359163591636","8.456334563345633","15.83640836408364","14.60639606396064","4.45879458794588","0"
"058041","1861","10.746910263299302","6.985491671144546","9.134873723804406","16.657710908113916","14.508328855454057","2.6867275658248255","1.07469102632993"
"058042","5732","4.535938590369853","10.4675505931612","12.909979064898813","15.526866713189113","15.875785066294487","6.978367062107467","0.17445917655268667"
"058043","22484","5.114748265433197","10.36292474648639","10.096068315246397","17.61252446183953","16.278242305639566","6.0042697028998395","0.26685643123999286"
"058044","1128","5.319148936170213","12.411347517730496","9.75177304964539","18.617021276595743","12.411347517730496","5.319148936170213","0"
"058045","654","13.761467889908257","4.587155963302752","12.232415902140673","16.819571865443425","10.703363914373089","13.761467889908257","0"
"058046","20307","5.3676072290343235","9.996552912788694","8.716206234303442","17.481656571625546","13.197419609001821","8.371497513172798","0.49244103018663515"
"058047","89011","6.313826381009089","10.987406050937524","10.549257956881734","17.121479367718596","12.22320836750514","4.920740133241959","0.22469133028502095"
"058048","320","0","9.375","3.125","12.5","31.25","3.125","6.25"
"058049","6385","7.3610023492560686","13.155833985904463","11.276429130775254","20.516836335160534","11.902897415818325","4.072043852779953","0.31323414252153486"
"058050","12937","5.101646440442143","12.52222308108526","10.203292880884286","19.71090670170828","15.07304630130633","4.71515807374198","0.15459534668006494"
"058051","950","4.2105263157894735","13.68421052631579","7.368421052631579","16.842105263157894","11.578947368421053","5.2631578947368425","0"
"058052","1363","4.402054292002934","8.804108584005869","16.140865737344093","13.939838591342626","22.010271460014675","2.93470286133529","0"
"058053","907","8.820286659316428","11.025358324145534","6.615214994487321","11.025358324145534","11.025358324145534","4.410143329658214","1.1025358324145536"
"058054","7746","3.8729666924864445","7.745933384972889","10.58610895946295","16.266460108443066","14.71727343144849","6.713142266976504","0.3872966692486445"
"058055","768","6.510416666666667","10.416666666666666","9.114583333333334","22.135416666666668","19.53125","11.71875","1.3020833333333333"
"058056","7033","6.540594340964026","11.23275984643822","10.664012512441348","15.356178017915541","11.374946679937437","5.8296601734679365","0.14218683349921798"
"058057","46424","6.914526968809237","9.75788385317939","10.533344821643977","17.03860072376357","11.524211614682061","4.86817163536102","0.1938652421161468"
"058058","2910","5.154639175257732","11.34020618556701","9.965635738831615","17.869415807560138","13.745704467353951","6.185567010309279","0.6872852233676976"
"058059","22565","6.071349434965655","11.25637048526479","10.50299135829825","18.214048304896963","12.674495900731221","3.9441613117660093","0.35453135386660756"
"058060","11700","7.264957264957265","12.393162393162394","10.854700854700855","17.94871794871795","13.162393162393162","4.52991452991453","0.3418803418803419"
"058061","1128","2.6595744680851063","6.205673758865248","3.5460992907801416","18.617021276595743","13.297872340425531","12.411347517730496","1.7730496453900708"
"058062","2004","4.491017964071856","8.982035928143713","13.972055888223553","13.47305389221557","14.970059880239521","6.986027944111776","0"
"058063","5103","7.2506368802665095","11.561826376641191","8.426415833823242","16.852831667646484","16.068979031941996","9.40623162845385","0.1959631589261219"
"058064","8579","5.478493996969344","9.558223569180557","9.325096165054202","15.036717566149902","14.104207949644481","6.877258421727474","0.23312740412635505"
"058065","41148","5.419461456206863","11.373578302712161","10.54729269952367","19.004568873335277","12.953241955866627","4.9091085836492665","0.1458151064450277"
"058066","1933","8.277289187790998","10.346611484738748","12.415933781686498","13.450594930160372","17.071908949818933","5.690636316606311","0"
"058067","2409","5.8115400581154","10.377750103777501","12.8684101286841","17.849730178497303","16.604400166044","7.887090078870901","0.8302200083022001"
"058068","8480","6.25","9.316037735849056","10.966981132075471","17.57075471698113","14.976415094339623","6.839622641509434","0.1179245283018868"
"058069","1305","3.8314176245210727","10.727969348659004","13.026819923371647","19.92337164750958","11.494252873563218","5.363984674329502","0.7662835249042146"
"058070","1861","6.448146157979581","10.209564750134337","9.134873723804406","11.821601289629232","18.26974744760881","7.522837184309511","0"
"058071","1939","5.673027333677153","9.28313563692625","11.346054667354306","17.01908200103146","12.377514182568333","6.704486848891181","0"
"058072","48145","5.31727074462561","8.848270848478554","9.80371793540347","17.218818153494652","14.207082770796552","5.4211236888565795","0.3323294215391006"
"058073","6325","5.217391304347826","9.328063241106719","6.007905138339921","17.07509881422925","16.91699604743083","6.007905138339921","0"
"058074","22092","5.341300018106102","11.587905124026797","9.68676443961615","16.612348361397792","14.575411913814955","4.526525439072968","0.045265254390729676"
"058075","13110","6.254767353165523","10.450038138825324","9.992372234935164","18.611746758199846","14.416475972540045","5.2631578947368425","0.15255530129672007"
"058076","217","0","13.824884792626728","4.608294930875576","18.433179723502302","18.433179723502302","9.216589861751151","0"
"058077","717","1.394700139470014","12.552301255230125","8.368200836820083","12.552301255230125","26.499302649930264","8.368200836820083","0"
"058078","2220","5.8558558558558556","13.963963963963964","10.81081081081081","17.117117117117118","12.162162162162161","5.405405405405405","0"
"058079","64665","6.170262120157736","10.608520838165932","10.515734941622206","19.670610067269774","13.469419314930796","4.6392948271862675","0.17010747699682982"
"058080","1265","7.905138339920948","11.067193675889328","18.972332015810277","22.134387351778656","11.857707509881424","6.324110671936759","0.7905138339920948"
"058081","10400","5.576923076923077","12.788461538461538","8.653846153846153","17.884615384615383","10.865384615384615","4.326923076923077","0.38461538461538464"
"058082","10115","6.722689075630252","10.776075135936727","9.688581314878892","15.818091942659416","14.434008897676717","4.646564508156204","0.2965892239248641"
"058083","745","4.026845637583893","10.738255033557047","8.053691275167786","17.449664429530202","12.080536912751677","12.080536912751677","2.684563758389262"
"058084","170","11.764705882352942","5.882352941176471","0","11.764705882352942","0","0","5.882352941176471"
"058085","371","16.172506738544474","10.78167115902965","8.086253369272237","8.086253369272237","13.477088948787062","10.78167115902965","0"
"058086","17853","4.649078586232005","11.650702963087436","10.250378087716351","17.812132414720214","12.770962863384305","4.705091581246849","0.33607797008906065"
"058087","247","4.048582995951417","12.145748987854251","0","16.194331983805668","32.388663967611336","8.097165991902834","0"
"058088","12030","5.403158769742311","11.471321695760599","10.30756442227764","16.04322527015794","13.216957605985037","4.738154613466334","0.1662510390689942"
"058089","902","7.760532150776053","6.651884700665189","3.3259423503325944","14.412416851441241","16.62971175166297","12.195121951219512","0"
