"geo","elderly_rate","young_rate","employed_rate","salaried_rate","vacant_housing_rate","secondary_housing_rate","house_share","median_living_standard","poverty_rate"
"70299","180.722891566265","147.590361445783","334.33734939759","304.21686746988","92.2330097087379","58.252427184466","800.970873786408","23670","NaN"
"70301","18.8679245283019","113.207547169811","547.169811320755","471.698113207547","170.363227258116","34.0726454516232","836.387013821921","NaN","NaN"
"70302","56.3380281690141","169.014084507042","450.704225352112","366.197183098592","91.8170586673132","45.9085293336566","972.184696387128","NaN","NaN"
"70303","66.6666666666664","199.999999999999","486.666666666665","379.999999999999","0","33.5807492506587","970.71456815911","26050","NaN"
"70304","121.739130434782","139.130434782609","339.130434782608","286.956521739129","156.703542638155","28.4915532069371","970.370730758002","24300","NaN"
"70305","150.537634408602","139.784946236559","408.602150537634","333.333333333333","22.5269145577771","67.5807436733313","960.439463401354","NaN","NaN"
"70306","91.5398175612975","196.504271493013","445.803037916519","390.288303711573","92.4261170269149","25.2071228255222","974.994741051934","27190","NaN"
"70307","114.035087719298","96.4912280701756","429.82456140351","342.105263157896","100.783026016671","57.5903005809546","969.941904521343","25880","NaN"
"70308","178.571428571429","107.142857142857","295.918367346939","224.489795918367","157.894736842105","216.374269005848","736.842105263158","19030","NaN"
"70309","95.573035701598","199.977351785923","421.471543230505","386.213065695023","135.579880757051","72.0268116521835","821.773297508121","27330","NaN"
"70310","115.466421836951","161.921263982129","352.725373142169","323.000898771094","104.605635846697","18.893528941474","470.197311219275","21930","25"
"70311","129.157926281091","149.235840575367","343.122565178304","296.224153431226","153.722426470588","54.4577205882353","355.009191176471","21420","26"
"70312","82.9045106441517","188.244037411375","456.413387534988","412.098763197572","70.8026311008253","8.49631573209904","949.140786594752","29630","NaN"
"70313","74.4920993227991","200.902934537246","496.613995485327","451.467268623025","77.2946859903382","14.4927536231884","879.227053140097","26310","NaN"
"70314","65.4761904761905","202.380952380952","380.952380952381","279.761904761905","152.756997409042","58.7526913111703","988.404554245885","20510","NaN"
"70315","125.884789439933","179.562181201062","400.779890072449","342.498345886023","95.7449258962779","43.0852166533251","957.692505855076","24120","NaN"
"70316","11.4942528735632","172.413793103448","517.241379310345","471.264367816092","0","25","950","NaN","NaN"
"70317","92.1985815602836","198.581560283688","375.886524822695","312.056737588652","142.002309635674","28.4004619271348","971.496368546137","26270","NaN"
"70318","79.295154185022","202.643171806167","422.907488986784","398.678414096916","51.9480519480519","86.5800865800866","930.735930735931","24530","NaN"
