"geo","n_transactions","median_price_per_sqm","median_valeur_fonciere","median_surface_bati","median_pieces","appartement_share_pct"
"27301","15","2225.8064516129","200000","106","4","0"
"60037","3","1465.51724137931","170000","117","4","0"
"04108","17","1700","90950","65","3","52.94117647058823"
"70171","4","878.5199175824175","99500","109.5","4.5","0"
"77293","7","2098.76543209877","241325","70","3","0"
"72381","6","1624.4916394038532","224500","136.5","5","0"
"12137","6","2151.246240601504","189963.7","95","4","0"
"53152","21","1657.53424657534","135000","79","4","4.761904761904762"
"22081","33","2149.53271028037","170000","79","4","12.121212121212121"
"78590","3","3869.04761904762","325000","84","4","33.333333333333336"
"79268","11","830.508474576271","98000","80","4","0"
"38117","8","1230.1501064187296","168150","116.5","4.5","0"
"62665","4","656.25","60000","109.5","3.5","0"
"37253","4","1538.888888888889","209459.5","112","4.5","0"
"59456","20","1639.5390070921985","101500","88.5","4","10"
"42232","6","1755.8962264150944","106000","101.5","4","0"
"06041","6","1858.3333333333335","93500","45","2","66.66666666666667"
"24091","6","1822.2484445397984","178000","90","3.5","0"
"72220","3","912.408759124088","95000","85","4","0"
"42154","3","1192.77108433735","71000","80","2","66.66666666666667"
"26223","3","2803.4375","224275","80","4","0"
"62019","31","1748.07692307692","175000","93","4","3.225806451612903"
"77440","3","3291.66666666667","320000","88","4","0"
"79172","9","833.333333333333","84000","95","4","0"
"59386","98","3195.9268078706605","243590","79","4","12.244897959183673"
"63124","156","2286.8589743589746","185572.5","86.5","4","21.794871794871796"
"83047","133","4129.62962962963","350000","88","4","28.571428571428573"
"60310","6","2181.419554123019","170675","78.5","3","0"
"71379","14","1264.7073170731708","129150","88.5","3","0"
"78575","44","4011.377551020408","403250","95","4","6.818181818181818"
"27543","5","2051.28205128205","160000","70","4","0"
"74140","35","2972.97297297297","86000","30","2","74.28571428571429"
"14621","8","1547.6190476190477","182500","111","4.5","0"
"47016","3","2075","182950","81","4","0"
"59123","11","2397.64150943396","240000","101","5","0"
"38039","8","4430.073274209012","410190","81.5","3","50"
"30281","8","2663.605442176871","262157.05","102.5","5","0"
"25328","3","2232.03883495146","229900","103","4","0"
"38288","4","2084.685807150596","205575","72.5","3.5","25"
"42007","3","715.23178807947","65000","78","3","0"
"25217","3","2422.53521126761","284100","117","5","0"
"59452","31","1965.4609929078","191000","92","4","0"
"82119","5","1643.98148148148","177550","108","3","0"
"01368","5","1909.72222222222","240000","97","5","0"
"08105","305","1500","115000","75","3","48.52459016393443"
"36232","3","483.870967741935","35000","56","3","0"
"92072","113","5792.93333333333","356500","66","3","73.45132743362832"
"76624","35","1931.81818181818","148000","85","4","2.857142857142857"
"87122","9","976.470588235294","86000","82","4","0"
"01193","3","2829.54545454545","249000","88","4","0"
"85159","20","1812.0214121699196","196000","90","4","0"
"78571","38","5057.903161264506","694600","158","6","13.157894736842104"
"76417","4","1964.898632720415","175000","85.5","4","0"
"07014","3","1914.89361702128","150000","94","3","0"
"21391","3","3004.2735042735","321000","91","4","0"
"69103","6","2215.7291666666665","235950","100","3","0"
"10282","9","1847.61904761905","195000","105","4","0"
"35191","22","1358.940620782726","126000","91","3.5","0"
"94037","64","6325.641025641025","281845.64","51","3","84.375"
"72337","9","692.307692307692","52000","84","4","0"
"03258","14","1561.5886245602278","162105","96","4","0"
"59486","25","1383.13953488372","142700","90","4","0"
"13204","571","2857.14285714286","135500","51","2","95.27145359019265"
"78334","10","3822.7550287356325","384450","98","4","0"
"60178","26","1746.987951807229","145000","83","4.5","0"
"78403","14","2979.9696008458895","267000","84.5","4","7.142857142857143"
"33535","26","2924.2810760667903","281250","97.5","4.5","7.6923076923076925"
"72147","14","1799.2551923731698","158500","91","4","0"
"51232","4","1697.0238095238096","204750","131.5","5","0"
"31011","3","2000","125000","61","2","0"
"13024","19","3655.91397849462","279580","87","3","21.05263157894737"
"08353","8","1662.2377622377621","192000","124","5","0"
"35075","3","1319.44444444444","134000","88","5","0"
"50049","7","1711.44278606965","110000","86","3","0"
"59449","62","2228.7581699346406","185000","82.5","4","20.967741935483872"
"50185","15","1625","140000","81","4","0"
"62573","36","1736.842105263158","178000","96.5","4","2.7777777777777777"
"71249","6","1857.0512002042901","200000","104.5","5","0"
"72341","7","1722.22222222222","189900","100","4","0"
"38184","6","3116.5759831996947","303500","97","4","16.666666666666668"
"74067","11","4680.625","449970","93","4","27.272727272727273"
"28027","14","842.1692169216922","56750","71","3","7.142857142857143"
"23067","7","378.698224852071","64000","90","3","28.571428571428573"
"48099","13","1752","190000","108","5","0"
"38485","75","2366.66666666667","160000","68","4","78.66666666666667"
"79242","7","1122.89719626168","120150","115","6","0"
"82111","3","1798.33333333333","147335","80","3","0"
"07023","4","3112.6188966391883","316625","105","4","0"
"42199","14","1295.3966231283848","102500","86.5","3.5","0"
"85176","8","1430.2083333333335","122000","86.5","3.5","0"
"83069","575","4082.19178082192","211400","60","3","72.8695652173913"
"87185","11","1328.67132867133","178849","100","4","0"
"91080","12","2910.232383808096","269500","87.5","4","8.333333333333334"
"33413","11","2862.59541984733","272610","99","4","0"
"09270","5","640","35000","64","3","0"
"44021","32","2232.684124386252","215930","94.5","4","3.125"
"12257","4","1946.9362745098038","167500","86","3.5","0"
"32013","203","1751.5625","130000","67","3","52.216748768472904"
"39478","62","923.8888888888889","71000","70","3","67.74193548387096"
"22071","4","2083.7606837606836","187750","90.5","4.5","0"
"76369","3","1804.12371134021","175000","89","4","0"
"07340","12","2136.824229691877","200600","98","4","25"
"64101","4","1909.004329004329","208400","113.5","4","0"
"63039","3","1992.30769230769","94500","65","3","0"
"69083","5","3756.12244897959","331400","80","4","20"
"33540","38","3887.7225358228397","292175","79","3","5.2631578947368425"
"49121","3","1396.3963963964","155000","111","2","0"
"63082","4","1294.5179738562092","103850","78.5","3.5","0"
"11215","7","1507.1875","204300","71","3","14.285714285714286"
"77035","6","1733.3333333333335","143230","79.5","4","0"
"59023","7","2088.09523809524","175400","99","5","0"
"97424","14","2161.373873873874","163275","64.5","4","0"
"50259","7","2688.07339449541","216695","90","4","0"
"23220","3","422.222222222222","41000","100","4","0"
"29147","17","2423.52941176471","228500","96","4","0"
"43194","5","2155.74324324324","230000","79","3","0"
"35332","5","1015.625","119000","75","5","0"
"81281","16","1346.3861447654551","133771","88.5","3.5","0"
"31506","96","3052.1925403225805","253400","89","4","40.625"
"55180","3","583.116883116883","45000","138","4","0"
"62895","44","1608.2180790960451","146801.5","89.5","4.5","4.545454545454546"
"89229","3","1681.81818181818","136000","88","5","0"
"35192","3","2134.95145631068","245000","114","4","0"
"43108","4","1094.8226544622426","114000","88.5","4","25"
"12224","28","1464.4390320553111","82500","64","3","32.142857142857146"
"26317","9","2380.35714285714","170200","100","4","0"
"53111","3","1465","175800","98","4","0"
"33073","8","1680.1435406698565","141458.775","82","4.5","0"
"77494","16","2757.0763116057233","241115","85","4","12.5"
"62491","38","2243.4640522875816","203350","93","4.5","7.894736842105263"
"73249","17","3906.49350649351","300800","85","4","41.1764705882353"
"33040","11","2213.11475409836","195000","88","4","18.181818181818183"
"38507","37","3136.36363636364","294150","100","4","18.91891891891892"
"95256","21","3732.87671232877","340000","98","4","9.523809523809524"
"51308","18","2169.96996996997","215000","94.5","4.5","16.666666666666668"
"42010","8","2054.6277777777777","217185","101.5","4.5","0"
"22166","21","2769.23076923077","210000","90","4","0"
"34237","36","2015.2631578947369","198500","86","4","2.7777777777777777"
"32384","4","1325.0793021411578","165250","123.5","5","0"
"85142","7","1888.88888888889","150000","100","4","0"
"24026","27","1669.64285714286","150000","86","4","0"
"33484","11","2038.09523809524","155000","93","4","0"
"39275","7","3226.11940298507","238265","100","5","14.285714285714286"
"58081","3","814.285714285714","70000","102","3","0"
"31361","3","2388.88888888889","287000","90","4","0"
"64330","3","1566.26506024096","130000","78","3","0"
"35021","8","1877.045555064131","191500","104","4.5","0"
"55075","3","530.973451327434","60000","113","4","0"
"01354","83","4835.21052631579","440000","85","4","59.036144578313255"
"60047","3","4696.9696969697","310000","95","4","0"
"45153","3","1670.625","150000","100","4","0"
"77392","7","3561.64383561644","297000","91","4","0"
"41145","3","1684.21052631579","163490","95","3","0"
"49223","44","2610.9848484848485","231000","93","4.5","13.636363636363637"
"58117","26","904.5454545454545","61843.235","72.5","3","42.30769230769231"
"12133","34","2119.711042311662","178125","90","4","29.41176470588235"
"40245","28","1799.466404494382","142500","78","3","3.5714285714285716"
"21186","4","2190.8526256352343","181250","78.5","4","0"
"33207","34","2810.3104212860308","269500","95.5","4","0"
"59388","14","2465.6926406926405","234550","110.5","5","0"
"62826","218","8377.192982456141","454653.5","53","3","61.00917431192661"
"83070","173","6315.78947368421","258000","42","2","75.14450867052022"
"16138","22","1884.867324256738","161670","92.5","4","9.090909090909092"
"87189","4","1152.7681841967556","79120","66.5","3","0"
"44097","31","4054.05405405405","356560","94","4","16.129032258064516"
"28147","4","1680.0672782874617","135900","84","4","0"
"94076","218","5262.907268170426","272777.5","57","3","69.26605504587155"
"29023","42","3315.018315018315","302500","93","4","21.428571428571427"
"40243","14","1775.1623376623377","167693.555","99.5","4.5","0"
"29187","5","581.560283687943","90000","94","5","0"
"41175","10","1266.608695652174","63250","54.5","3","0"
"28180","5","2875","252000","85","4","0"
"60033","7","3978.49462365591","370000","99","4","0"
"31151","7","3550.92592592593","415000","116","4","0"
"95341","3","2480","215000","93","5","33.333333333333336"
"53196","3","213.414634146341","17500","80","3","0"
"38059","11","3597.70114942529","432626","119","5","0"
"60539","8","2378.0068728522338","200500","89","4.5","0"
"59271","47","1496.8253968254","135300","91","4","14.893617021276595"
"29087","7","1775.70093457944","164000","100","5","0"
"79007","4","1182.7094474153298","125000","100","3.5","0"
"88276","3","1358.9928057554","188900","79","3","0"
"59501","6","1558.5","164262.5","110","4","0"
"22215","84","2042.9134729649436","173700","90","4","8.333333333333334"
"62037","19","2490.4979253112","287850","103","4","15.789473684210526"
"52348","4","1092.147435897436","170000","149.5","5","0"
"02290","17","1890.24390243902","177820","109","5","5.882352941176471"
"79196","20","830.965909090909","62750","93","3","0"
"08354","8","714.6326654523376","61250","74.5","4","0"
"85076","19","2579.26829268293","240000","96","4","0"
"53197","3","1250","119000","105","6","0"
"27070","12","1878.0284675953967","150250","71.5","3.5","0"
"50502","161","1657.69863013699","130000","75","4","41.61490683229814"
"60030","4","1985.5140186915887","219000","103.5","5","0"
"30295","35","3372","310000","90","4","20"
"01391","4","1640.2982456140348","144495","74","3","0"
"37219","6","2212.1886854692398","205000","83","3","0"
"03222","3","967.741935483871","59250","62","3","0"
"70384","3","875","93000","102","4","0"
"56024","14","1453.1945327399872","119750","82.5","4","0"
"01240","7","1630.95238095238","130000","68","3","0"
"42254","4","1288.087774294671","168000","115","3.5","0"
"71443","10","2224.2822303921566","267500","112.5","5","0"
"59226","5","1000","91000","92","4","0"
"37270","11","2501.35135135135","190000","77","4","9.090909090909092"
"76008","6","2060.1174089068827","229960","94.5","3.5","0"
"73197","7","4255.44444444444","185000","33","2","71.42857142857143"
"40289","3","1815.21739130435","154000","80","4","0"
"08411","3","1182.79569892473","110000","54","2","0"
"80679","5","725.806451612903","90000","85","3","0"
"85157","6","1261.2994350282486","109500","81","3.5","0"
"87038","16","1966.9121117719249","203250","101","4","0"
"62592","4","1781.8870523415978","229500","125.5","5","0"
"71170","16","1807.9044117647059","181000","98","4.5","0"
"84030","30","2884.908700322234","272250","94","4","6.666666666666667"
"22339","29","2065.42056074766","187000","90","4","20.689655172413794"
"11146","4","736.5735767991407","71000","87.5","4.5","0"
"37171","5","1417.7304964539","216000","120","5","0"
"88442","3","3452.38095238095","194000","84","3","0"
"50533","3","1630","144500","81","3","0"
"42126","6","1636.2086776859505","186500","119","5","0"
"45232","188","2734.165120593692","186950","77","4","46.276595744680854"
"47235","8","1821.3718920825252","154000","87.5","3.5","0"
"76752","19","1921.42857142857","185000","88","4","5.2631578947368425"
"54564","3","1138.29787234043","167000","114","6","0"
"38103","4","3155.2631578947367","274000","86.5","3.5","25"
"49127","20","1314.5109509880858","127500","95.5","4","5"
"38544","234","2372.254004576659","152035.5","70","3","74.35897435897436"
"92019","151","4857.46478873239","287000","65","3","86.09271523178808"
"77025","6","1799.1935483870968","149645","110","4.5","0"
"60648","3","1696.42857142857","132500","60","3","0"
"22342","6","2250.042504641089","179450","81.5","4","0"
"89483","8","1386.4734299516908","144950","112.5","5","0"
"64373","14","2213.228849085366","199895","84","4","14.285714285714286"
"30259","28","2433.5931091058246","232552.5","102","4","3.5714285714285716"
