"geo","GeboorteRelatief_25","SterfteRelatief_27","GemiddeldeHuishoudensgrootte_32","Bevolkingsdichtheid_33","GemiddeldeWOZWaardeVanWoningen_35","PercentageEengezinswoning_36","PercentageMeergezinswoning_37","PercentageBewoond_38","PercentageOnbewoond_39","Koopwoningen_40","HuurwoningenTotaal_41","BouwjaarVoor2000_45","BouwjaarVanaf2000_46","GemiddeldElektriciteitsverbruikTotaal_47","GemiddeldAardgasverbruikTotaal_55","AantalInkomensontvangers_64","GemiddeldInkomenPerInkomensontvanger_65","GemiddeldInkomenPerInwoner_66","k_40PersonenMetLaagsteInkomen_67","k_20PersonenMetHoogsteInkomen_68","Actieven1575Jaar_69","HuishoudensMetEenLaagInkomen_72","PersonenautoSPerHuishouden_91","AfstandTotHuisartsenpraktijk_94","AfstandTotGroteSupermarkt_95","AfstandTotSchool_97","Mannen_6","Vrouwen_7","k_0Tot15Jaar_8","k_15Tot25Jaar_9","k_25Tot45Jaar_10","k_45Tot65Jaar_11","k_65JaarOfOuder_12","Ongehuwd_13","Gehuwd_14","Gescheiden_15","Verweduwd_16","WestersTotaal_17","NietWestersTotaal_18","GeboorteTotaal_24","SterfteTotaal_26","HuishoudensTotaal_28","Eenpersoonshuishoudens_29","HuishoudensZonderKinderen_30","HuishoudensMetKinderen_31","Woningvoorraad_34"
"WK036107  ","9","5","2.3","4110","179","83","17","99","1","60","40","98","2","2870","1070","10700","30.3","24.3","37.8","19.3","61","6.8","1","0.8","0.7","0.6","496.45918747670515","503.16809541557956","169.95900111815132","122.25121133060007","239.28438315318672","330.9727916511368","138.27804696235557","466.2691017517704","402.53447633246367","94.29742825195676","37.64442787923966","97.65188222139396","96.90644800596347","9.690644800596347","5.590756615728662","434.2154304882594","143.496086470369","117.4058889303019","173.68617219530375","429.1464778233321"
"WK036108  ","9","4","1.7","6719","189","36","64","90","10","50","47","84","16","2310","1090","6900","35.7","31.2","29.6","24.6","69.2","7.6","0.6","0.5","0.3","0.5","502.48447204968943","497.51552795031057","100.62111801242236","119.87577639751552","373.2919254658385","263.35403726708074","144.09937888198758","607.4534161490683","249.68944099378882","110.55900621118012","34.161490683229815","128.57142857142858","65.21739130434783","9.316770186335404","4.3478260869565215","605.5900621118012","340.3726708074534","164.59627329192546","101.24223602484471","584.72049689441"
"WK036109  ","8","6","2.5","89","247","87","13","96","4","74","26","81","19","3280","1640","4300","34.8","27.5","36.1","23.6","64.8","4.4","1.4","3","2.3","0.9","502.2914757103575","497.7085242896425","179.65169569202567","116.40696608615949","204.39963336388635","323.5563703024748","177.8185151237397","472.04399633363886","426.2144821264895","64.16131989000917","39.413382218148485","57.74518790100825","29.330889092575617","8.249312557286892","6.416131989000917","403.29972502291474","108.1576535288726","134.73877176901925","162.2364802933089","406.7827681026581"
"WK036110  ","7","8","2.4","323","247","94","6","96","4","75","24","91","9","3230","1590","5300","33.4","27.5","37.4","22.3","61.1","3.4","1.2","1.6","1.6","1.1","506.2111801242236","493.0124223602484","149.8447204968944","129.6583850931677","178.57142857142858","317.54658385093165","226.70807453416148","434.7826086956522","446.42857142857144","63.66459627329193","55.900621118012424","55.12422360248447","31.832298136645964","7.763975155279503","8.540372670807454","420.03105590062114","118.01242236024845","147.51552795031057","155.27950310559007","409.16149068322983"
"WK036111  ","9","1","2.5","4166","254","73","27","98","2","74","26","0","100","3240","880","2400","39.1","29.5","31.3","32.2","66.2","5","1.1","1.9","1.5","NaN","514.018691588785","485.98130841121497","218.06853582554518","118.38006230529595","272.5856697819315","314.6417445482866","79.4392523364486","518.6915887850467","403.4267912772586","66.97819314641744","14.018691588785046","101.24610591900311","149.53271028037383","9.345794392523365","1.557632398753894","394.0809968847352","112.14953271028037","98.13084112149532","188.4735202492212","388.1619937694704"
"WK014110  ","5","14","1.6","4209","133","30","70","88","12","27","72","86","14","2300","1040","4600","25.5","22.5","47.5","11.3","49.8","13.1","0.7","0.4","0.5","0.8","488.6363636363636","511.3636363636364","90.9090909090909","104.16666666666667","251.8939393939394","267.99242424242425","283.1439393939394","464.9621212121212","308.7121212121212","130.6818181818182","94.6969696969697","127.8409090909091","91.85606060606061","5.681818181818182","14.204545454545455","602.2727272727273","339.9621212121212","157.1969696969697","104.16666666666667","642.4242424242424"
"WK014111  ","7","13","2.1","2141","119","73","27","94","6","44","53","89","11","2660","1590","5300","23.2","18.3","51.7","8.4","51.1","14.3","0.9","0.6","0.6","0.4","500.35637918745545","499.64362081254455","171.77476835352815","119.03064861012116","276.5502494654312","261.5823235923022","169.63649322879544","492.5160370634355","344.97505345687813","101.92444761225944","59.87170349251604","99.78617248752673","153.95580898075553","7.840342124019958","12.829650748396293","452.6015680684248","173.91304347826087","116.89237348538845","161.79615110477548","478.6885245901639"
"WK014112  ","7","16","2.2","1086","173","72","28","93","7","64","36","86","14","2860","1540","4100","30.7","24.8","39","18.4","60.2","5.1","1.3","0.6","0.7","0.5","501.8484288354898","498.1515711645102","169.1312384473198","113.67837338262477","225.5083179297597","267.09796672828094","223.65988909426986","462.1072088724584","389.09426987061","73.01293900184842","75.78558225508318","81.33086876155268","71.1645101663586","7.393715341959335","16.635859519408502","427.9112754158965","158.04066543438077","128.46580406654343","140.48059149722735","456.7467652495379"
"WK014113  ","11","10","2.2","1275","182","63","37","95","5","46","54","67","33","2890","1290","4600","28.9","23","46.6","16.1","53.2","13.4","1","0.8","0.6","0.7","496.59284497444634","504.2589437819421","170.35775127768312","115.84327086882453","246.16695059625212","278.5349233390119","187.39352640545144","483.8160136286201","388.41567291311753","74.10562180579217","52.81090289608177","94.54855195911414","92.8449744463373","11.073253833049403","10.221465076660989","443.7819420783646","161.839863713799","124.36115843270869","156.7291311754685","469.5059625212947"
"WK014114  ","10","12","2.2","1153","128","59","41","95","5","43","57","91","9","2560","1360","5100","23.3","18.5","52.5","8.6","43.9","14.6","0.9","0.4","0.6","0.7","486.1006761833208","513.8993238166792","160.78136739293765","120.96168294515402","235.91284748309542","247.93388429752065","232.90758827948912","438.0165289256198","396.6942148760331","87.15251690458302","77.38542449286251","108.94064613072878","338.8429752066116","10.518407212622089","12.021036814425244","451.54019534184823","184.07212622088656","117.95642374154771","148.7603305785124","473.1780616078137"
"WK014115  ","7","9","2.2","5404","95","92","8","95","5","38","61","98","2","2780","1400","2400","19.2","14.7","63.1","3.5","42","21.2","0.8","0.7","0.4","0.6","514.7744945567651","483.67029548989115","183.51477449455678","105.7542768273717","289.2690513219285","275.27216174183513","141.52410575427683","508.5536547433904","328.149300155521","122.8615863141524","38.88024883359253","113.5303265940902","314.15241057542767","7.776049766718507","9.331259720062208","452.5660964230171","171.07309486780716","104.19906687402799","174.18351477449457","449.144634525661"
"WK014116  ","12","9","2.1","5309","102","63","37","96","4","42","58","92","8","2490","1320","5500","21.7","16.8","53","5.3","50.9","17.1","0.8","0.7","0.6","0.7","507.7138849929874","492.2861150070126","183.73071528751754","126.22720897615709","309.25666199158485","239.83169705469845","139.55119214586256","514.726507713885","345.72230014025246","91.164095371669","47.68583450210379","119.91584852734923","274.19354838709677","11.921458625525947","9.1164095371669","464.9368863955119","187.23702664796633","106.59186535764375","169.7054698457223","469.2847124824684"
"WK014117  ","6","12","2.3","401","216","72","28","96","4","68","32","74","26","3300","1700","2800","35","27.2","38.8","23","63.5","5","1.1","1.3","1","0.7","493.0939226519337","506.9060773480663","189.22651933701658","102.20994475138122","232.04419889502762","273.4806629834254","200.27624309392266","440.6077348066298","418.50828729281767","71.8232044198895","66.29834254143647","78.7292817679558","55.248618784530386","5.524861878453039","12.430939226519337","425.414364640884","143.646408839779","118.78453038674033","161.6022099447514","429.55801104972375"
"WK014118  ","8","8","2.3","3394","153","83","17","98","2","61","39","99","1","2940","1440","8700","25.9","20.9","46.2","12.6","51.3","7.3","1","1","0.7","0.6","487.9600181735575","512.0399818264425","159.9273057701045","116.76510676965016","200.3634711494775","287.59654702407994","234.893230349841","396.63789186733305","464.3343934575193","76.78328032712403","61.790095411176736","106.76965015901862","134.0299863698319","8.17810086324398","8.632439800090868","424.80690595184006","125.39754656974102","141.2994093593821","157.65561108587005","425.4429804634257"
"WK014119  ","9","4","2.5","1781","183","92","8","98","2","77","23","83","17","3300","1200","10800","31.3","24.3","39","20.1","60.7","6.1","1.3","1.3","1","0.8","509.15619389587073","490.84380610412927","187.07360861759426","130.70017953321366","228.72531418312388","332.85457809694793","120.28725314183124","448.1149012567325","458.886894075404","64.63195691202873","28.00718132854578","94.0754039497307","113.46499102333932","9.335727109515261","4.308797127468582","390.66427289048477","90.12567324955117","120.6463195691203","179.53321364452424","388.65350089766605"
"WK014120  ","8","10","2.6","177","234","97","3","97","3","75","25","93","7","3660","1850","1200","30.7","24.8","41.6","19.3","57.7","4.3","1.8","3.3","3.6","0.7","501.65016501650166","495.0495049504951","165.01650165016503","125.41254125412541","178.21782178217822","306.9306930693069","217.82178217821783","402.64026402640263","501.65016501650166","42.9042904290429","46.20462046204621","56.1056105610561","6.600660066006601","6.600660066006601","9.900990099009901","389.4389438943894","85.8085808580858","141.9141914191419","158.41584158415841","382.8382838283828"
"WK014121  ","13","9","2.6","108","266","79","21","92","8","74","25","82","18","3990","1890","1400","32.5","25.8","36","20.7","68.4","2.5","1.5","4.2","1.2","1.1","502.74725274725273","494.5054945054945","181.3186813186813","98.9010989010989","233.5164835164835","293.95604395604397","186.8131868131868","425.8241758241758","469.7802197802198","38.46153846153846","63.18681318681319","27.47252747252747","2.7472527472527473","13.736263736263735","8.241758241758241","376.3736263736264","85.16483516483517","126.37362637362638","162.0879120879121","392.3076923076923"
"WK003401  ","10","7","2.1","1081","184","67","33","98","2","53","47","92","8","2870","1240","17600","30.7","24.3","41.3","17.1","52.9","11.2","0.9","1.2","0.8","0.7","480.97886540600666","518.7986651835373","173.08120133481646","107.23025583982202","244.27141268075638","290.7675194660734","184.2046718576196","469.1879866518354","374.41601779755285","111.4571746384872","44.493882091212456","104.11568409343715","195.3281423804227","10.901001112347052","7.119021134593993","462.7363737486096","168.6318131256952","131.0344827586207","163.07007786429367","457.2636262513904"
"WK003402  ","10","4","2.4","3050","185","74","26","98","2","64","36","75","25","3100","NaN","82700","31.8","24.6","37.6","21.2","61.7","8.1","1","0.8","0.6","0.5","497.3527922287187","502.6472077712813","186.6396574743336","137.83895769071407","263.61585562359005","308.82556051747156","102.98789190184614","511.90092537176","370.37889599926336","89.40656507527278","28.221536761659223","104.78338934671515","317.7109709497721","10.220523916946734","4.7419547902951065","414.7599097647438","129.92035357488146","99.1206666359744","185.71888955388795","396.78651995764466"
"WK003403  ","11","4","2.5","2107","182","80","20","98","2","67","33","62","38","3160","1110","41800","31.6","23.9","37.3","21.2","62.5","8.3","1","0.8","0.7","0.5","499.0199572344975","500.9800427655025","203.75980042765502","136.31503920171062","274.6792587312901","299.62580185317177","85.53100498930863","526.3720598717035","358.071988595866","90.78759800427655","24.679258731290094","102.81539558089807","305.06058446186745","11.136849607982894","4.276550249465431","404.13399857448326","119.2088382038489","92.74768353528154","192.08838203848896","388.4354953670706"
"WK003404  ","23","1","2.3","1386","204","54","46","97","3","65","35","0","100","2950","NaN","8200","37.3","26.7","24.6","27.4","77","5.4","1","0.7","0.9","0.5","497.2043010752688","502.7956989247312","255.48387096774192","88.17204301075269","472.258064516129","150.10752688172042","33.97849462365591","647.741935483871","277.4193548387097","67.52688172043011","6.881720430107527","97.20430107526882","423.6559139784946","23.655913978494624","1.7204301075268817","429.6774193548387","148.81720430107526","92.04301075268818","188.81720430107526","399.8279569892473"
"WK003405  ","18","1","2.4","72","347","95","5","98","2","90","10","67","33","3900","1600","1700","51.2","40.8","26.4","38.9","63.7","4.6","1.4","5.1","5.1","3","505.99520383693044","491.60671462829737","148.6810551558753","103.11750599520384","237.41007194244605","357.31414868105514","151.0791366906475","426.85851318944844","484.4124700239808","67.1462829736211","19.18465227817746","103.11750599520384","91.12709832134293","19.18465227817746","2.3980815347721824","422.06235011990407","81.5347721822542","191.84652278177458","146.2829736211031","366.4268585131895"
"WK048401  ","10","7","2.3","1524","210","61","39","97","3","59","41","93","7","3040","1210","7500","33.6","26.9","35.2","22.2","61.3","6","1.1","0.8","0.9","0.5","502.4025627335825","497.5974372664175","169.24719701014416","107.84837159636946","253.06994127068873","295.2482648158035","175.1201281366791","440.4698344901228","442.07154297917776","81.68713294180459","36.83929524826482","99.8398291510945","146.82327816337425","10.144153764014948","7.474639615589963","435.1308061932728","138.8147357180993","136.1452215696743","161.2386545648692","437.9071009076348"
"WK048402  ","8","8","2.2","3148","170","50","50","98","2","52","48","96","4","2640","1100","10700","30.1","24.1","37.8","17.9","59.8","7.6","0.9","0.8","0.5","0.6","481.6311535635562","518.0014695077149","166.05437178545188","102.49816311535636","252.02057310800882","277.36958119030123","202.42468772961058","441.21969140337984","410.7274063188832","91.1094783247612","57.31080088170463","106.53930933137399","189.19911829537105","8.449669360764144","8.81704628949302","456.2821454812638","166.78912564290962","133.7252020573108","156.5025716385011","457.1638501102131"
