geo_code,geo_name,pct_married,pct_single,pct_widowed,pct_divorced,women_per1000,mean_income_ksek,median_income_ksek,unemployment_rate,labour_force_participation_rate,employment_rate,pct_tertiary_edu,pct_basic_edu
1445,Essunga,33.83093525179856,51.83453237410072,5.125899280575539,9.20863309352518,492.26618705035975,329.6,324.6,3.7,83,79.8,23.587158397452907,19.501193950650038
1446,Karlsborg,36.43741990602307,48.782571550619394,5.695571693008686,9.084436850348855,488.68005126014526,364.4,344.3,3,80.8,78.4,31.36306268405553,13.819941102229702
1447,Gullspång,36.11608030212681,46.4321208507255,6.320810971973763,11.130987875173922,489.56469886702445,324.8,308.1,7.4,77.1,71.4,21.96329740751529,22.545878240605884
1452,Tranemo,36.32063518878284,49.62412365909283,5.0848889264295964,8.970352225694738,480.6993833938678,349.2,332.5,3.8,84.9,81.6,25.0649190058118,22.826758995919377
1460,Bengtsfors,32.87791978845306,51.23402379903042,6.29131776112825,9.596738651388277,485.78669017188184,318.6,313.5,5.8,78.8,74.1,24.718920655316413,20.73562479922904
1461,Mellerud,34.169244365885994,49.32611577551923,5.567830313742819,10.936809544851966,479.23110914714977,309.2,306.1,5.7,78.9,74.4,25.22508038585209,21.2540192926045
1462,Lilla Edet,33.29178784101925,52.76277523888658,3.836033790333749,10.109403129760421,477.42694917601443,347.2,341.2,4.4,82.4,78.8,26.976284584980238,18.527667984189726
1463,Mark,35.033423410610155,50.79789503626796,4.667899303086332,9.500782250035558,493.6424406201109,354.1,332,3.8,82.9,79.8,30.00859845227859,19.968881791753677
1465,Svenljunga,34.78179957197358,50.31171489718061,4.792034986507863,10.114450544337956,488.97366706988,336.1,315.9,4.5,82.1,78.3,22.918933623503808,23.150163220892274
1466,Herrljunga,34.168684847846684,50.910813941244605,4.738338422659787,10.18216278824892,487.41707907760343,365.1,324.3,3.1,84,81.4,26.76844014510278,20.208585247883917
1470,Vara,32.96867230233714,53.16384883142715,4.73644952759821,9.131029338637493,484.2739930382894,329.6,317.6,3.4,81.9,79,23.78070487718049,19.62442150231399
1471,Götene,36.75297305434292,48.67529730543429,5.080535902453711,9.49119373776908,488.5593858196598,348.1,333.5,3.4,84.2,81.3,28.541689492713925,19.00953215733538
1472,Tibro,34.141823954842124,50.88198976891868,5.49479626036338,9.481390015875816,493.82607161756926,329.9,325.1,5.6,82.2,77.6,26.353092783505154,19.097938144329895
1473,Töreboda,35.28696229127502,50.06082052416233,5.03151608979321,9.620701094769435,483.3572929337609,339.6,311.2,5.7,79.3,74.8,25.186478336771938,19.266783050309474
1480,Göteborg,28.692940641353843,57.98375350784,2.847323368248896,10.47598248255727,497.22574807920614,371.8,331.4,6.3,79.8,74.7,51.588829833580206,13.431210246580116
1481,Mölndal,33.56902828339401,54.89358723046765,3.066367964155699,8.471016521982639,496.87762531503785,412.2,381,3.4,84.1,81.2,52.07351919067109,11.807861610935207
1482,Kungälv,35.36461749448453,51.73811937272673,4.092381690616739,8.804881442172004,501.778864309423,413.7,380.4,2.7,85.6,83.2,40.639085871780885,14.2545433665413
1484,Lysekil,38.00963543539225,44.646580858560434,6.212698640972173,11.13108506507514,497.73495362047885,363,341.9,3.9,81.9,78.6,31.622936944561996,17.594159966144733
1485,Uddevalla,32.690756007717944,52.352218908963344,4.3834415014909665,10.57358358182775,499.8947553060866,354.2,330.9,5.9,82.2,77.4,35.84772824419804,16.620150360815668
1486,Strömstad,33.63002521881027,51.327696187509275,4.717400979083222,10.32487761459724,489.4674380655689,387.9,334.2,3.5,83.1,80.2,28.289755679382765,18.816973853407628
1487,Vänersborg,33.27339477036038,51.771933767887916,4.875003121800154,10.07966833995155,498.5889463300117,339.6,326.3,6,81.3,76.5,35.518651181301784,16.842143348167443
