geo_code,geo_name,women_per1000,men_per1000,born_per1000_raw,died_per1000_raw,migrants_in_per1000,moved_out_per1000,net_immigration_per1000,divorced_separated_per1000,single_80plus_per1000,single_parents_benefit_per1000,disability_benefit_per1000,immigrants_per1000,births_per1000_pop_published,deaths_per1000_pop_published,pct_divorced_separated,pct_single_80plus,pct_single_parents_benefit,pct_disability_benefit,pct_immigrant_background
3050,Flesberg (2020-2023),487.59439050701184,512.4056094929881,10.068320747932399,7.910823444804028,66.52283351312477,51.06076950737145,15.462064005753327,60.05034160373966,32.72204243078029,,72.9953254225099,142.39482200647248,10.1,7.9,9.6,58.3,,12.2,14.2
3051,Rollag (2020-2023),493.18996415770613,506.81003584229387,8.602150537634408,7.885304659498209,60.93189964157706,40.14336917562724,20.78853046594982,52.32974910394265,51.61290322580645,2.867383512544803,65.23297491039426,118.27956989247312,8.6,7.9,8.9,60,1,11.4,11.8
3052,Nore og Uvdal (2020-2023),489.1391794046661,510.8608205953339,6.838294448913918,16.894609814963797,47.46580852775543,38.21399839098954,9.25181013676589,62.349155269509254,42.236524537409494,2.011263073209976,58.3266291230893,156.8785197103781,6.8,16.9,9.9,63.3,0.7,9.7,15.7
3053,Jevnaker (2020-2023),505.61318743782857,494.3868125621714,6.25266448770783,8.81057268722467,61.53190279948842,52.295012079010945,9.236890720477476,80.85832030694898,33.252806593718915,2.7000142106011085,78.0162000852636,153.33238595992609,6.3,8.8,12.7,64.6,0.8,12.7,15.3
3054,Lunner (2020-2023),496.31292080795123,503.6870791920487,8.229133269210216,7.801645826653842,58.03142032702789,52.794699155712294,5.236721171315592,72.88660895586192,26.93170888105162,1.3893341883082184,75.34466175056107,157.31537886074597,8.2,7.8,11.3,61.6,0.4,12.2,15.7
0301,Oslo - Oslove,501.86008276323304,498.1399172367669,11.928216131863845,5.601148096027644,64.40484318178652,58.527817642223184,5.877025539563333,62.08357135890541,20.501316687798692,1.982694960360034,43.845007036268136,346.91170528486435,11.9,5.6,8.6,63.9,0.6,6.3,34.7
3401,Kongsvinger,507.1436482445454,492.8563517554547,6.645254180972422,13.124377007420534,75.423634954037,64.01594861003433,11.407686344002657,76.91881714475579,39.15162254956252,2.381216081515118,100.89710931443128,164.08240115184407,6.6,13.1,12.4,64.7,0.8,16.9,16.4
3403,Hamar,507.34511390249094,492.65488609750906,8.33358678791934,10.371361659417865,75.1847683931993,58.12220566318927,17.06256273001004,66.18206149822075,35.767511177347245,2.34192037470726,68.79771282581586,172.35925666839017,8.3,10.4,10.5,59.9,0.7,11.3,17.2
3405,Lillehammer,512.2705784204672,487.7294215795328,7.508342602892102,7.9602335928809795,68.68743047830924,61.005283648498335,7.682146829810901,58.467741935483865,34.65656284760845,2.085650723025584,60.866240266963295,162.61123470522804,7.5,8,9.1,58.8,0.6,9.8,16.3
3407,Gjøvik,495.00048538976796,504.9995146102321,7.6044396984111575,9.545998770345921,65.91593049218523,52.810406756625575,13.105523735559654,67.85748956411999,33.58897194447141,1.7150438468757079,85.29916189366728,187.87819952755396,7.6,9.5,10.4,61,0.5,13.6,18.8
3411,Ringsaker,492.2778838593733,507.7221161406268,8.592609232842863,10.080871616309109,51.69605750870493,46.33269684376053,5.363360664944401,71.21195102774345,29.68100640233629,2.162192519375491,83.51117600808716,131.8656632595754,8.6,10.1,11,58,0.7,13.4,13.2
3412,Løten,495.0182872997856,504.9817127002144,8.32387438516837,10.846260562492118,59.65443309370664,45.529070500693656,14.12536259301299,66.59099508134696,31.403707907680662,1.261193088661874,99.00365745995713,126.62378610165217,8.3,10.8,10.6,60.1,0.4,16.4,12.7
3413,Stange,499.8380004628558,500.16199953714414,9.719972228650775,9.395973154362416,59.754686415181666,48.55357556121268,11.20111085396899,63.36496181439481,30.08562832677621,1.990280027771349,80.81462624392502,148.29900485998613,9.7,9.4,10.1,57.9,0.6,13.3,14.8
3414,Nord-Odal,490.9855769230769,509.01442307692315,7.011217948717949,14.823717948717949,46.875,42.868589743589745,4.006410256410256,72.71634615384616,41.666666666666664,2.403846153846154,117.38782051282051,64.90384615384616,7,14.8,11.7,64.4,0.8,19.5,6.5
3415,Sør-Odal,494.6992110453649,505.30078895463515,7.273175542406311,10.601577909270217,56.33629191321499,47.58382642998028,8.752465483234714,81.36094674556213,30.07889546351085,2.0956607495069033,98.61932938856016,120.1923076923077,7.3,10.6,12.6,61,0.7,15.8,12
3416,Eidskog,497.01986754966885,502.98013245033115,5.629139072847682,13.410596026490065,56.95364238410596,47.185430463576154,9.7682119205298,81.78807947019867,42.71523178807947,1.1589403973509935,123.50993377483444,107.11920529801324,5.6,13.4,13.1,62,0.4,20.4,10.7
3417,Grue,500.6619593998235,499.3380406001765,5.957634598411298,15.666372462488969,57.14916151809356,56.26654898499559,0.88261253309797,80.75904677846425,49.42630185348632,0.88261253309797,115.40158870255958,116.72550750220653,6,15.7,13.3,63.5,0.3,19.6,11.7
3418,Åsnes,496.38915383567246,503.6108461643276,6.131625562065677,15.260934732252352,87.47785801880366,69.08298133260662,18.39487668619703,84.48017441068266,47.6904210382886,2.1801335331789073,124.94890312031612,115.4108189126584,6.1,15.3,13.6,68.5,0.7,20.9,11.5
3419,Våler (Innlandet),500.13831258644535,499.86168741355465,7.468879668049793,19.363762102351316,57.53803596127247,48.40940525587828,9.128630705394192,70.2627939142462,45.64315352697095,1.9363762102351314,123.92807745504841,127.80082987551866,7.5,19.4,11.6,66.5,0.7,21.1,12.8
3420,Elverum,509.12182344561376,490.8781765543863,8.225724920729746,9.052892789853408,58.26938100271127,48.527181655254815,9.74219934745646,67.919672809154,31.75405542024723,2.3436422958503744,82.30320297780433,144.24888562106523,8.2,9.1,10.6,60.7,0.7,13.4,14.4
3421,Trysil,482.79013097776425,517.2098690222358,5.330490405117271,13.097776424002438,44.1669204995431,38.37953091684435,5.787389582698751,67.92567773378008,42.03472433749619,1.2183978068839476,83.6125494974109,157.78251599147123,5.3,13.1,10.9,62,0.4,14,15.8
3422,Åmot,474.7027279086034,525.2972720913966,6.062019118675682,11.19141991140126,109.11634413616228,86.50034973187223,22.615994404290042,61.319654931219404,39.63627885287946,1.165772907437631,90.23082303567264,133.83072977384006,6.1,11.2,9.5,67.2,0.4,14.5,13.4
3423,Stor-Elvdal,485.9402460456942,514.0597539543058,7.0298769771529,19.332161687170473,61.511423550087876,51.40597539543057,10.105448154657294,85.23725834797891,52.28471001757469,2.1968365553602816,125.21968365553604,146.7486818980668,7,19.3,13.9,60.7,0.8,21.1,14.7
3424,Rendalen,492.65106151333697,507.3489384866631,1.633097441480675,11.431682090364724,84.3767011431682,38.10560696788242,46.27109417528579,66.41262928688079,47.359825802939575,,100.70767555797495,139.3576483396843,1.6,11.4,11.3,59.6,,17.7,13.9
3425,Engerdal,483.4680382072006,516.5319617927994,2.9390154298310063,9.551800146950772,412.9316678912564,382.8067597354886,30.124908155767816,67.59735488611315,44.085231447465105,,70.53637031594415,182.95371050698017,2.9,9.6,11,58.8,,11.8,18.3
3426,Tolga,481.9201995012469,518.0798004987531,14.962593516209475,11.221945137157107,62.34413965087282,35.53615960099751,26.80798004987531,41.14713216957606,35.53615960099751,,42.394014962593516,192.01995012468828,15,11.2,6.8,68.7,,7.3,19.2
3427,Tynset,505.27055516514406,494.72944483485594,8.784258608573436,10.541110330288124,59.38158819395643,45.85382993675334,13.527758257203091,49.36753338018271,36.542515811665496,1.4054813773717498,52.529866479269145,162.15741391426565,8.8,10.5,8,61.9,0.4,8.8,16.2
3428,Alvdal,490.8946951702296,509.1053048297703,7.125890736342043,9.105304829770388,57.40300870942201,42.75534441805225,14.647664291369754,60.1741884402217,33.65003958828187,,58.19477434679335,120.3483768804434,7.1,9.1,9.8,58.6,,9.8,12
3429,Folldal,501.9582245430809,498.0417754569191,8.485639686684074,16.318537859007833,57.44125326370757,41.775456919060055,15.665796344647518,54.177545691906005,48.302872062663184,,69.84334203655352,83.55091383812011,8.5,16.3,9.3,62.7,,12.5,8.4
3430,Os,491.8032786885246,508.1967213114754,8.989952406134321,7.4034902168164995,55.52617662612375,32.25806451612903,23.26811210999471,53.93971443680592,33.84452670544685,,60.81438392384982,128.5034373347435,9,7.4,8.6,50,,10,12.9
3431,Dovre,500.59928086296446,499.40071913703554,7.990411506192568,11.985617259288853,60.3276068717539,41.94966040751099,18.377946464242907,68.7175389532561,53.93527766679984,2.796644027167399,77.50699161006793,113.06432281262485,8,12,11.7,60.3,1,13.5,11.3
3432,Lesja,481.59354513363587,518.406454866364,6.051437216338881,7.564296520423601,38.32576903681291,28.240040342914774,10.085728693898133,48.41149773071105,49.42007060010086,,56.48008068582955,93.79727685325265,6.1,7.6,8.1,65.8,,9.9,9.4
3433,Skjåk,488.5567491826249,511.4432508173751,7.006071929005137,9.341429238673516,34.56328818309201,35.49743110695937,-0.9341429238673516,57.44978981784213,49.50957496496964,,80.33629145259225,71.92900513778608,7,9.3,9.6,60.6,,14,7.2
3434,Lom,490.9584086799277,509.0415913200723,8.589511754068717,14.466546112115731,39.78300180831827,33.90596745027125,5.877034358047016,46.56419529837252,44.30379746835443,,72.78481012658227,63.743218806509944,8.6,14.5,7.7,64.5,,12.4,6.4
3435,Vågå,496.1767204757859,503.8232795242141,8.496176720475786,12.177853299348627,40.49844236760124,37.38317757009346,3.115264797507788,49.84423676012461,45.596148399886715,,77.31520815632966,70.80147267063155,8.5,12.2,8.2,62.6,,13.2,7.1
3436,Nord-Fron,498.03079126387394,501.96920873612606,6.623702112423917,12.88936627282492,69.81740064446831,64.26781238811314,5.5495882563551735,59.97135696383817,46.18689581095596,3.0433225921947726,85.750089509488,108.48549946294307,6.6,12.9,9.8,64.5,1,14.6,10.8
3437,Sel,501.73731758165394,498.2626824183461,7.991660875608061,11.640027797081306,136.20569840166783,99.72202918693537,36.48366921473245,58.37387074357193,45.17025712300209,1.389854065323141,86.17095205003474,126.30298818624044,8,11.6,9.5,61,0.5,14.7,12.6
3438,Sør-Fron,495.03045848028216,504.96954151971784,7.0535428021801865,8.656620711766593,84.00128246232767,120.872074382815,-36.87079192048734,57.71080474511061,40.71817890349471,1.6030779095864058,76.94773966014748,137.8647002244309,7.1,8.7,9.3,61.4,0.5,12.8,13.8
3439,Ringebu,501.24631769771133,498.75368230228867,9.743938363924768,15.862225243598457,52.571946521640605,47.13346929526399,5.438477226376614,51.21232721504646,46.22705642420122,1.1330160888284615,82.0303648311806,139.58758214366642,9.7,15.9,8.4,64.6,0.4,13.9,14
3440,Øyer,495.5113192818111,504.48868071818885,7.220921155347385,9.953161592505856,54.6448087431694,59.32864949258392,-4.68384074941452,63.03669008587041,34.15300546448088,1.756440281030445,73.57533177205308,167.05698672911788,7.2,10,10,58.1,0.6,12.2,16.7
3441,Gausdal,493.28152824995954,506.71847175004046,8.742107819329771,9.713453132588635,47.272138578598025,38.691921644811394,8.580216933786629,61.51853650639469,39.17759430144083,1.2951270843451514,74.4698073498462,87.90675084992715,8.7,9.7,9.7,57.9,0.4,12.2,8.8
3442,Østre Toten,500.94339622641513,499.0566037735849,8.827493261455526,10.309973045822103,49.86522911051213,52.291105121293796,-2.4258760107816713,74.39353099730458,35.57951482479784,1.954177897574124,93.8679245283019,117.78975741239891,8.8,10.3,11.8,59.5,0.6,15.4,11.8
3443,Vestre Toten,489.59170257833614,510.4082974216638,8.472719304652692,11.394346651084655,57.04477393908407,49.74070557300416,7.304068366079906,75.74318895624863,31.991819443429993,1.7529764078591774,99.84661456431232,123.29267401942883,8.5,11.4,11.8,57.8,0.6,16.1,12.3
3446,Gran,498.2711689840359,501.7288310159641,6.106084013830648,10.15228426395939,51.86493047892297,46.273817406017805,5.591113072905172,73.71441182961819,36.489369528433755,2.721989259177518,97.03523872581475,126.09431324946662,6.1,10.2,11.5,61.1,0.9,15.8,12.6
3447,Søndre Land,489.5292643637015,510.4707356362985,8.233398961875784,11.63415070699839,53.33810631823877,45.64166815822445,7.696438160014319,72.31072131734383,40.98800787542509,1.7898693395382137,134.24020046536603,130.8394487202434,8.2,11.6,11.4,67.4,0.6,21.9,13.1
3448,Nordre Land,503.5330261136712,496.46697388632873,7.219662058371736,15.053763440860216,45.00768049155146,39.93855606758832,5.069124423963134,66.66666666666667,41.474654377880185,1.9969278033794162,123.65591397849462,87.25038402457757,7.2,15.1,10.7,69.4,0.7,20.6,8.7
3449,Sør-Aurdal,481.6643159379407,518.3356840620592,8.110014104372356,14.456981664315938,49.36530324400564,54.654442877291956,-5.289139633286318,70.87447108603668,41.96050775740479,,106.48801128349788,86.38928067700988,8.1,14.5,11.6,55.1,,18.1,8.6
3450,Etnedal,485.35871156661784,514.6412884333821,9.51683748169839,13.177159590043924,136.89604685212296,40.26354319180088,96.63250366032212,58.565153733528554,49.048316251830165,,79.79502196193265,178.62371888726207,9.5,13.2,9.6,60.4,,13.7,17.9
3451,Nord-Aurdal,498.0188966778421,501.9811033221578,8.076805851874427,11.734227369704358,70.55775678146907,42.21274001828711,28.345016763181956,71.77689728741238,38.55531850045718,1.5239256324291375,73.91039317281317,152.54495580615665,8.1,11.7,11.6,63.4,0.5,12.4,15.3
3452,Vestre Slidre,492.8977272727273,507.1022727272727,10.416666666666666,10.416666666666666,63.92045454545455,54.92424242424242,8.996212121212121,71.02272727272728,38.82575757575758,,82.38636363636363,109.375,10.4,10.4,11,66.7,,13.3,10.9
3453,Øystre Slidre,494.54214675560945,505.45785324439055,4.548211036992117,10.612492419648271,68.22316555488175,60.33959975742874,7.883565797453001,68.52637962401457,33.353547604608856,2.1224984839296543,62.15888417222559,155.8520315342632,4.5,10.6,10.8,60.4,0.7,10.1,15.6
3454,Vang,466.86930091185405,533.1306990881459,10.33434650455927,9.726443768996962,238.90577507598783,232.82674772036475,6.079027355623101,58.35866261398176,31.610942249240125,,63.22188449848025,208.51063829787233,10.3,9.7,9.5,53.1,,10.6,20.9
3801,Horten (2020-2023),499.6241812520133,500.37581874798667,7.659544006585776,8.876480904828377,66.00093059880453,55.83592827230753,10.165002326497012,85.86563584952933,32.67833494398511,2.398081534772182,74.94899602705895,191.63176921149648,7.7,8.9,13.4,59.6,0.8,12.1,19.2
3802,Holmestrand (2020-2023),494.52962191128313,505.47037808871687,10.15927359333135,8.819589163441501,77.8505507591545,54.44328669246799,23.407264066686515,73.83149746948496,27.091396248883598,2.232807383149747,82.13009824352486,178.1780291753498,10.2,8.8,11.5,59.4,0.7,13.2,17.8
3803,Tønsberg (2020-2023),502.8559840470477,497.1440159529523,8.331361746713082,7.942677527292393,68.03663771250886,58.11674046033731,9.919897252171562,75.97931523980127,28.526041842701186,2.2983066887484367,66.58329671815325,170.0070977118329,8.3,7.9,11.6,59,0.7,10.5,17
3804,Sandefjord (2020-2023),499.1922211653153,500.80777883468465,7.896604309160364,9.22528725219308,52.920837674200904,41.74782201688031,11.17301565732059,81.21574489287494,29.970859567272125,2.883845933173287,81.30633691171808,212.4533828569703,7.9,9.2,12.6,59.5,0.9,13.1,21.2
3805,Larvik (2020-2023),499.8870984296418,500.11290157035825,7.513086318382428,9.196346094632043,51.74997434055219,40.52139997947244,11.22857436107975,78.43580006158267,31.98193574874269,2.155393615929385,89.13065790824182,169.04444216360466,7.5,9.2,12.5,58.2,0.7,14.7,16.9
3806,Porsgrunn (2020-2023),502.13749899174576,497.86250100825424,7.985373591804909,9.73301427688006,81.11741456725728,75.95515285134299,5.162261715914285,80.31081117414567,31.4037587718119,3.226413572446428,84.10184712177022,169.3060522141263,8,9.7,12.4,60.1,1,13.5,16.9
3807,Skien (2020-2023),501.7396986877196,498.2603013122803,8.548367155901728,9.537434430138292,59.308712622971086,46.22123315494799,13.087479468023101,81.35078330595736,29.12449884314453,3.232130556880199,82.23387908652573,200.3214468641269,8.5,9.5,12.7,57.9,1,13.3,20
3808,Notodden (2020-2023),499.0200512588572,500.97994874114283,8.74415799788934,11.080958842152873,69.65174129353234,49.29895974672094,20.3527815468114,70.10402532790593,36.25810342228253,3.316749585406302,96.41187999396955,155.0580431177446,8.7,11.1,11.1,61.1,1.1,15.9,15.5
3811,Færder (2020-2023),505.29071670121084,494.70928329878916,6.254318024799098,9.017853896221956,69.27020835605978,58.76149958183339,10.508708774226392,77.37900439984001,34.39874913639504,2.1817388458601505,74.87000472710083,154.03076251772663,6.3,9,12.5,59.3,0.7,12.6,15.4
3812,Siljan (2020-2023),484.04701931150294,515.9529806884971,8.816120906801007,6.717044500419815,51.63727959697733,50.79764903442485,0.8396305625524769,65.07136859781697,36.10411418975651,1.6792611251049538,78.08564231738035,86.48194794290512,8.8,6.7,10.6,58.9,0.6,13.2,8.6
3813,Bamble (2020-2023),495.830121241853,504.169878758147,7.709019552876866,7.849183544747354,50.17870908963487,43.59100147172192,6.587707617912959,70.36232391898521,27.47214240661574,2.1725418739925715,85.07954306538649,117.73775317121031,7.7,7.8,11.2,52.8,0.7,14.2,11.8
3814,Kragerø (2020-2023),503.2072762087123,496.7927237912877,6.223073240785064,12.82910483484921,44.32742939205362,34.65773097175682,9.669698420296793,75.15557683101963,34.65773097175682,2.2020105313547154,90.95260890378172,141.2158927716611,6.2,12.8,12.3,55.5,0.7,15.4,14.1
3815,Drangedal (2020-2023),495.5947136563877,504.4052863436124,9.30004894762604,13.705335291238374,40.62652961331376,37.68967205090553,2.936857562408223,69.50562897699461,32.305433186490454,1.2236906510034262,85.90308370044053,128.2427802251591,9.3,13.7,11.1,60.3,0.4,14.2,12.8
3816,Nome (2020-2023),495.4886068206148,504.5113931793852,7.034714788193914,13.151858082275577,74.17036244074016,70.80593362899526,3.364428811744915,72.33521945251567,36.3970025997859,1.8351429882244992,97.56843554060255,162.10429729316408,7,13.2,11.4,62.8,0.6,16,16.2
3817,Midt-Telemark (2020-2023),498.25752017608215,501.74247982391785,8.987527512839325,9.079236977256054,73.55099046221571,57.96038151137197,15.590608950843727,56.676449009537784,31.089508437270727,1.7424798239178283,85.28980190755686,184.79457079970655,9,9.1,8.8,59,0.5,13.8,18.5
3818,Tinn (2020-2023),500.09036688957167,499.90963311042833,5.602747153442979,11.566961865172601,43.19537321525393,39.761431411530815,3.4339418037231155,70.84764142418217,36.508223386951016,2.349539128863184,91.6320260256642,154.3466473883969,5.6,11.6,11.3,58,0.8,15.3,15.4
3819,Hjartdal (2020-2023),490.79754601226995,509.20245398773,6.748466257668712,8.588957055214724,79.75460122699386,50.920245398773005,28.834355828220858,41.717791411042946,42.944785276073624,3.067484662576687,76.68711656441718,130.67484662576686,6.7,8.6,7,60.9,1,13.3,13.1
3820,Seljord (2020-2023),502.18194024840545,497.8180597515945,8.392077878482713,11.748909029875797,53.37361530715005,36.25377643504532,17.119838872104733,57.06612957368244,38.26787512588117,,80.56394763343404,138.97280966767372,8.4,11.7,9.4,65.1,,13.8,13.9
3821,Kviteseid (2020-2023),482.5061025223759,517.493897477624,10.17087062652563,9.764035801464605,61.02522375915378,48.82017900732303,12.205044751830757,55.32953620829943,37.42880390561432,1.6273393002441008,85.4353132628153,123.67778681855167,10.2,9.8,8.8,53.8,0.5,14,12.4
3822,Nissedal (2020-2023),493.5418082936778,506.4581917063222,6.798096532970768,10.876954452753228,68.66077498300476,44.867437117607075,23.79333786539769,70.70020394289598,36.029911624745075,,83.61658735554045,130.52345343303875,6.8,10.9,12,63.1,,14.7,13.1
3823,Fyresdal (2020-2023),486.4649681528662,513.5350318471338,7.961783439490445,11.94267515923567,74.04458598726114,45.38216560509554,28.662420382165607,50.15923566878981,42.19745222929936,,66.0828025477707,140.12738853503186,8,11.9,8.1,73.6,,11.1,14
3824,Tokke (2020-2023),492.3146473779385,507.6853526220615,12.658227848101266,13.5623869801085,57.41410488245931,50.18083182640145,7.2332730560578655,62.386980108499095,40.6871609403255,1.8083182640144664,77.75768535262206,123.86980108499095,12.7,13.6,9.9,67.2,0.6,13,12.4
3825,Vinje (2020-2023),492.33965203843155,507.66034796156845,9.348221241236041,11.685276551545055,59.46507400675149,52.45390807582446,7.011165930927032,46.74110620618022,34.276811217865486,,57.90703713321215,145.93612048818488,9.3,11.7,7.6,60,,9.7,14.6
4201,Risør,497.2893772893773,502.7106227106227,6.446886446886447,11.282051282051283,48.05860805860806,41.75824175824176,6.3003663003663,78.09523809523809,37.65567765567766,3.663003663003663,103.00366300366301,137.28937728937728,6.4,11.3,12.8,60.5,1.2,17.6,13.7
4202,Grimstad,496.8160519043614,503.1839480956386,9.291521486643438,7.529336377107613,67.8841763787096,54.42749008770876,13.45668629100084,65.80159397653091,22.507909808162122,2.162681725339421,79.53862789859426,173.1747366734751,9.3,7.5,10,52.8,0.7,12.6,17.3
4203,Arendal,500.8952648042282,499.10473519577175,7.44256283033114,8.43490454104196,48.58159853306008,37.579549131701,11.002049401359075,80.7248409017366,28.907345485923848,2.9338798403624207,101.86603386905405,170.87692805522596,7.4,8.4,12.6,57.9,0.9,16.6,17.1
4204,Kristiansand,501.17962833159527,498.82037166840473,9.958456567452517,6.9580975501342035,55.06641820388764,46.0396970577676,9.026721146120048,69.02535346109791,24.21657292325577,2.6584377617834614,76.41940061203904,199.78458960901304,10,7,10.4,57.7,0.8,11.9,20
4205,Lindesnes,494.5124525116083,505.4875474883917,8.14689742507387,8.18910932883073,42.59181089067117,33.76952300548755,8.822287885183622,74.16631490080202,27.81764457577037,2.4905023216547066,100.97087378640776,143.2672013507809,8.1,8.2,11.7,57.5,0.8,16.7,14.3
4206,Farsund,498.58242203321186,501.4175779667882,8.302956662616445,8.809234507897935,121.81044957472662,119.78533819360065,2.025111381125962,69.5625759416768,34.22438234102876,2.7339003645200486,75.63791008505467,134.56865127582017,8.3,8.8,11.3,62.5,0.9,12.9,13.5
4207,Flekkefjord,493.91098178683046,506.08901821316954,8.729388942774007,9.483780579803858,41.27599956891907,34.917555771096026,6.358443797823041,66.81754499407263,32.54661062614505,1.8320939756439272,84.70740381506629,165.96616014656752,8.7,9.5,10.8,56,0.6,14.3,16.6
4211,Gjerstad,487.7250409165303,512.2749590834698,6.546644844517186,10.638297872340425,49.91816693944354,35.59738134206219,14.320785597381342,84.69721767594109,33.14238952536825,,128.06873977086744,125.20458265139118,6.5,10.6,13.3,61.4,,21,12.5
4212,Vegårshei,498.2363315696649,501.76366843033514,8.818342151675484,7.054673721340388,128.3068783068783,74.51499118165785,53.791887125220455,59.9647266313933,28.21869488536155,,90.38800705467372,156.52557319223988,8.8,7.1,9.4,62.7,,14.8,15.7
4213,Tvedestrand,491.380673730824,508.61932626917604,9.014708208129052,8.540249881385417,66.58231851969002,45.86430491855132,20.7180136011387,77.81116558595603,32.10501344298593,2.3722916337181714,105.80420686383046,138.69998418472244,9,8.5,12.5,64.9,0.8,17.7,13.9
4214,Froland,484.1244387427838,515.8755612572161,10.262989095574085,6.895445798588839,54.84284797947402,48.7491982039769,6.093649775497113,71.03912764592687,22.289929441949965,2.7261064785118667,115.29826812059012,108.72354073123796,10.3,6.9,11,56.5,0.9,18.5,10.9
4215,Lillesand,499.001996007984,500.998003992016,8.417946715265122,7.897248980300269,56.061789464549165,47.55705979345656,8.504729671092598,73.15803176256183,27.249848129827303,2.0827909398594118,80.27423414041482,148.48563742081055,8.4,7.9,11.6,56.9,0.7,13.3,14.8
4216,Birkenes,483.3941605839416,516.6058394160584,9.671532846715328,6.204379562043796,59.30656934306569,46.167883211678834,13.138686131386862,60.583941605839414,20.985401459854014,2.737226277372263,94.7080291970803,150.9124087591241,9.7,6.2,9.5,49.4,0.9,15.5,15.1
4217,Åmli,480.57713651498335,519.4228634850167,7.769145394006659,8.879023307436182,57.71365149833518,47.72475027746948,9.988901220865706,69.36736958934517,41.06548279689235,,121.53163152053274,174.80577136514984,7.8,8.9,11.4,68.5,,20.6,17.5
4218,Iveland,490.5797101449275,509.4202898550725,11.594202898550725,5.0724637681159415,71.73913043478261,52.17391304347826,19.565217391304348,80.43478260869564,19.565217391304348,,130.43478260869566,144.92753623188406,11.6,5.1,12.7,64.3,,21.5,14.5
4219,Evje og Hornnes,495.8406856566675,504.1593143433325,10.083186286866649,10.839425258381649,254.8525334005546,237.96319637005294,16.88933703050164,66.54902949331989,28.232921603226618,1.2603982858583311,88.73203932442651,201.15956642298966,10.1,10.8,10.6,58,0.4,14.8,20.1
4220,Bygland,479.66101694915255,520.3389830508474,7.627118644067797,9.322033898305085,79.66101694915254,40.67796610169491,38.98305084745763,74.57627118644068,26.271186440677965,,119.49152542372882,128.81355932203388,7.6,9.3,12.1,58.5,,20,12.9
4221,Valle,485.4771784232365,514.5228215767635,14.107883817427386,8.298755186721992,54.77178423236514,39.83402489626556,14.937759336099585,68.04979253112033,30.705394190871367,,73.85892116182573,114.52282157676348,14.1,8.3,11.2,52.9,,12.7,11.5
4222,Bykle,480.71216617210683,519.2878338278932,13.847675568743817,6.9238377843719086,106.82492581602374,97.92284866468842,8.902077151335313,68.24925816023739,27.695351137487634,,39.56478733926805,239.3669634025717,13.8,6.9,9.8,75.7,,5.8,23.9
4223,Vennesla,495.08154284235053,504.91845715764947,9.513331607558891,8.413150401242557,53.714729484856335,44.97799637587367,8.736733108982657,72.22366036758996,24.721718871343516,2.5886616619207867,105.35852964017603,147.61843127103288,9.5,8.4,11,59.6,0.8,16.7,14.8
4224,Åseral,500.5417118093174,499.45828819068254,7.583965330444204,9.750812567713975,62.8385698808234,47.670639219935,15.167930660888407,47.670639219935,35.75297941495124,,70.42253521126761,134.34452871072588,7.6,9.8,7.3,68.8,,11.1,13.4
4225,Lyngdal,494.2316566682049,505.7683433317951,8.306414397784955,7.291185971389018,121.55053068758652,114.90539916935856,6.6451315182279656,64.6054453161052,26.580526072911862,2.5842178126442086,83.52561144439318,171.38901707429628,8.3,7.3,10.3,58.4,0.8,14,17.1
4226,Hægebostad,476.9144144144144,523.0855855855856,11.824324324324325,9.572072072072071,47.2972972972973,34.909909909909906,12.387387387387388,41.10360360360361,33.78378378378378,,90.65315315315316,90.09009009009009,11.8,9.6,6.6,61.2,,15.1,9
4227,Kvinesdal,498.06201550387595,501.93798449612405,9.366925064599483,7.751937984496124,70.5749354005168,45.38113695090439,25.1937984496124,68.95994832041345,32.29974160206718,2.4224806201550386,93.02325581395348,147.7713178294574,9.4,7.8,11,56.7,0.8,15.4,14.8
4228,Sirdal,479.4447410571276,520.5552589428723,8.542445274959956,7.474639615589963,56.59369994660972,37.90710090763481,18.686599038974908,54.991991457554725,29.89855846235985,,51.25467164975974,144.68766684463426,8.5,7.5,8.8,60.9,,8.5,14.5
1101,Eigersund,494.9740490112345,505.02595098876554,9.197818802969582,8.475133039879115,43.16404966822154,30.15570593259313,13.008343735628408,62.54516786019315,29.038827935089678,2.5622495236843834,75.22501806714408,156.0344261218054,9.2,8.5,9.8,62.3,0.8,12.3,15.6
1103,Stavanger,499.05399602812514,500.94600397187486,9.842466856314743,6.575063066931459,70.6416724813483,53.72765820406849,16.9140142772798,62.75830604905802,20.865761365466156,1.8249154634748537,47.930867908324835,254.23353550534057,9.8,6.6,9.3,57.5,0.5,7.3,25.4
1106,Haugesund,490.7291340227724,509.2708659772276,9.218635746369998,7.965110205787108,62.51958633657161,52.439151781050874,10.080434555520734,75.96887078240886,26.6374177373864,2.4548208503081583,69.6751279640656,207.1712106967513,9.2,8,11.4,60.6,0.8,10.9,20.7
1108,Sandnes,491.8759408377338,508.1240591622661,10.644906931734008,5.72268285106688,57.72860863539701,48.92356216099974,8.805046474397267,66.22302931829586,18.733124656519557,1.995173353085948,53.224534658670045,258.094191297699,10.6,5.7,10,57.5,0.6,8.3,25.8
1111,Sokndal,498.95428742157156,501.04571257842844,11.054675829100688,8.963250672243799,43.322378249178364,38.84075291305647,4.481625336121899,62.14520466089035,38.24320286824021,1.4938751120406335,79.17538093815357,101.8822826411712,11.1,9,10.3,68.1,0.5,13.8,10.2
